relative_path	subject	session	run	filename	recording_type	has_trigger_channel	n_trigger_events	median_trigger_spacing_sec	sampling_frequency	recording_start_sec	recording_end_sec	possible_bold_sync	possible_stimulus_onset_sync	notes
<BIDS>/sub-008/ses-02/func/sub-008_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-008	ses-02	run-01	sub-008_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-008/ses-02/func/sub-008_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	sub-008	ses-02	run-03	sub-008_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-008/ses-02/func/sub-008_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	sub-008	ses-02	run-05	sub-008_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	sub-030	ses-02	run-05	sub-030_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	sub-030	ses-02	run-03	sub-030_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-030	ses-02	run-03	sub-030_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-030	ses-02	run-07	sub-030_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-030	ses-02	run-05	sub-030_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-030	ses-02	run-01	sub-030_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-030	ses-02	run-05	sub-030_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	sub-030	ses-02	run-07	sub-030_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-030	ses-02	run-07	sub-030_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	sub-030	ses-02	run-01	sub-030_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-030	ses-02	run-03	sub-030_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-02/func/sub-030_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-030	ses-02	run-01	sub-030_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-05_recording-pulse_physio.tsv.gz	sub-030	ses-01	run-05	sub-030_ses-01_task-movie_run-05_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-030	ses-01	run-01	sub-030_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-030	ses-01	run-05	sub-030_ses-01_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-03_recording-pulse_physio.tsv.gz	sub-030	ses-01	run-03	sub-030_ses-01_task-movie_run-03_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-030	ses-01	run-01	sub-030_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-030	ses-01	run-07	sub-030_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-030	ses-01	run-03	sub-030_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-030	ses-01	run-03	sub-030_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-07_recording-pulse_physio.tsv.gz	sub-030	ses-01	run-07	sub-030_ses-01_task-movie_run-07_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-030	ses-01	run-07	sub-030_ses-01_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-01_recording-pulse_physio.tsv.gz	sub-030	ses-01	run-01	sub-030_ses-01_task-movie_run-01_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-030/ses-01/func/sub-030_ses-01_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-030	ses-01	run-05	sub-030_ses-01_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-05_recording-pulse_physio.tsv.gz	sub-047	ses-01	run-05	sub-047_ses-01_task-movie_run-05_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-03_recording-pulse_physio.tsv.gz	sub-047	ses-01	run-03	sub-047_ses-01_task-movie_run-03_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-047	ses-01	run-03	sub-047_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-047	ses-01	run-07	sub-047_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-047	ses-01	run-05	sub-047_ses-01_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-047	ses-01	run-01	sub-047_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-047	ses-01	run-05	sub-047_ses-01_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-07_recording-pulse_physio.tsv.gz	sub-047	ses-01	run-07	sub-047_ses-01_task-movie_run-07_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-047	ses-01	run-07	sub-047_ses-01_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-01_recording-pulse_physio.tsv.gz	sub-047	ses-01	run-01	sub-047_ses-01_task-movie_run-01_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-047	ses-01	run-03	sub-047_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-01/func/sub-047_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-047	ses-01	run-01	sub-047_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-047	ses-02	run-01	sub-047_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-047	ses-02	run-05	sub-047_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-047	ses-02	run-01	sub-047_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-047	ses-02	run-03	sub-047_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-047	ses-02	run-07	sub-047_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	sub-047	ses-02	run-05	sub-047_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	sub-047	ses-02	run-03	sub-047_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-047	ses-02	run-05	sub-047_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	sub-047	ses-02	run-07	sub-047_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-047	ses-02	run-03	sub-047_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	sub-047	ses-02	run-01	sub-047_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-047/ses-02/func/sub-047_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-047	ses-02	run-07	sub-047_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-082	ses-01	run-03	sub-082_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-082	ses-01	run-01	sub-082_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-082	ses-01	run-01	sub-082_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-01_recording-pulse_physio.tsv.gz	sub-082	ses-01	run-01	sub-082_ses-01_task-movie_run-01_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-09_recording-respiratory_physio.tsv.gz	sub-082	ses-01	run-09	sub-082_ses-01_task-movie_run-09_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-082	ses-01	run-03	sub-082_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-09_recording-trigger_physio.tsv.gz	sub-082	ses-01	run-09	sub-082_ses-01_task-movie_run-09_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-09_recording-pulse_physio.tsv.gz	sub-082	ses-01	run-09	sub-082_ses-01_task-movie_run-09_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-082/ses-01/func/sub-082_ses-01_task-movie_run-03_recording-pulse_physio.tsv.gz	sub-082	ses-01	run-03	sub-082_ses-01_task-movie_run-03_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-01/func/sub-066_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-066	ses-01	run-01	sub-066_ses-01_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-01/func/sub-066_ses-01_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-066	ses-01	run-05	sub-066_ses-01_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-01/func/sub-066_ses-01_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-066	ses-01	run-05	sub-066_ses-01_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-01/func/sub-066_ses-01_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-066	ses-01	run-07	sub-066_ses-01_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-01/func/sub-066_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-066	ses-01	run-07	sub-066_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-01/func/sub-066_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-066	ses-01	run-03	sub-066_ses-01_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-01/func/sub-066_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-066	ses-01	run-03	sub-066_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-01/func/sub-066_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-066	ses-01	run-01	sub-066_ses-01_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-066	ses-02	run-07	sub-066_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	sub-066	ses-02	run-01	sub-066_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-066	ses-02	run-05	sub-066_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	sub-066	ses-02	run-07	sub-066_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-066	ses-02	run-01	sub-066_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-066	ses-02	run-05	sub-066_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-066	ses-02	run-01	sub-066_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-066	ses-02	run-03	sub-066_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	sub-066	ses-02	run-03	sub-066_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	sub-066	ses-02	run-05	sub-066_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-066	ses-02	run-03	sub-066_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-066/ses-02/func/sub-066_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-066	ses-02	run-07	sub-066_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	sub-011	ses-02	run-07	sub-011_ses-02_task-movie_run-07_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	sub-011	ses-02	run-03	sub-011_ses-02_task-movie_run-03_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	sub-011	ses-02	run-05	sub-011_ses-02_task-movie_run-05_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	sub-011	ses-02	run-05	sub-011_ses-02_task-movie_run-05_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	sub-011	ses-02	run-01	sub-011_ses-02_task-movie_run-01_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	sub-011	ses-02	run-01	sub-011_ses-02_task-movie_run-01_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	sub-011	ses-02	run-05	sub-011_ses-02_task-movie_run-05_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-011	ses-02	run-03	sub-011_ses-02_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	sub-011	ses-02	run-01	sub-011_ses-02_task-movie_run-01_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-011	ses-02	run-07	sub-011_ses-02_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	sub-011	ses-02	run-07	sub-011_ses-02_task-movie_run-07_recording-pulse_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-011/ses-02/func/sub-011_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	sub-011	ses-02	run-03	sub-011_ses-02_task-movie_run-03_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-029/ses-01/func/sub-029_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	sub-029	ses-01	run-03	sub-029_ses-01_task-movie_run-03_recording-trigger_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
<BIDS>/sub-029/ses-01/func/sub-029_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	sub-029	ses-01	run-07	sub-029_ses-01_task-movie_run-07_recording-respiratory_physio.tsv.gz	gz							UNKNOWN	NO	peripheral_or_raw; no absolute movie-onset mapping without session clock
