relative_path	subject	session	line_number	matched_keyword	line_text	surrounding_lines	is_movie_related
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	278	triggerTimes	scan.runs{run}.triggerTimes = KbQueueWait;	%% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait; | 	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	282	Flip	%% Flip screen and estimate time of next screen;	while state~=conditionEnd | %% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	283	Flip	vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	%% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]]; | t           = (vbl(end,1)-vbl(1,1));	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	283	trigger	vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	%% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]]; | t           = (vbl(end,1)-vbl(1,1));	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	332	trigger	%% Process key Input % Check for trigger	Screen('DrawingFinished', windowPtr); | %% Process key Input % Check for trigger | [ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	333	KbQueue	[ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked	%% Process key Input % Check for trigger | [ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked | if pressed && firstPress(KbName('t'))	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	335	triggerTimes	scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))];	if pressed && firstPress(KbName('t')) | scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))]; | trigger = true;	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	336	trigger	trigger = true;	scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))]; | trigger = true; | else	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	338	trigger	trigger = false;	else | trigger = false; | end	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	340	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	end | [keyPress, keyTime, keyID] = KbCheck(-1); | if any(keyID-oldKeyID)	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	349	triggerTimes	state = paradigm(min(find(paradigm(:,1) > length(scan.runs{run}.triggerTimes)))-1,2);	laststate = state; | state = paradigm(min(find(paradigm(:,1) > length(scan.runs{run}.triggerTimes)))-1,2); | if isempty(state) || keyPressID(KbName('Escape'))	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	356	triggerTimes	if length(scan.runs{run}.triggerTimes) == runParadigmFinal(end,1)	end | if length(scan.runs{run}.triggerTimes) == runParadigmFinal(end,1) | runs_random = runs_random(2:end);	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	358	save	save Results/runs_random	runs_random = runs_random(2:end); | save Results/runs_random | end	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	368	Flip	Screen('Flip', windowPtr);	 | Screen('Flip', windowPtr); | end	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	376	fopen	fid = fopen([filename '.m']);	filename = mfilename('fullpath'); | fid = fopen([filename '.m']); | lineNumber = 0;	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	389	save	save([resultdir '/' timeend '__scan_info_for_subject_' comment '__selected_run_is_' num2str(run_number) ...	timeend = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' timeend '__scan_info_for_subject_' comment '__selected_run_is_' num2str(run_number) ... | '__fmri_number_is' num2str(fMRI_number) '.mat'], 'scan');	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	400	fopen	fid = fopen([filename '.m']);	filename = mfilename('fullpath'); | fid = fopen([filename '.m']); | lineNumber = 0;	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/main.m	sub-008	ses-01	417	save	save([resultdir '/catch_' timecatch '_scan_info_for_subject_' comment '__selected_run_is_' num2str(run_number) ...	timecatch = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/catch_' timecatch '_scan_info_for_subject_' comment '__selected_run_is_' num2str(run_number) ... | '__fmri_number_is' num2str(fMRI_number) '.mat'], 'scan');	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/CheckerMoveSine.m	sub-008	ses-01	26	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.pulseTime = pulseTime;	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/CheckerMoveSine.m	sub-008	ses-01	45	load	Redlevel = load('RedLevel.mat');	% read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/CheckerMoveSine.m	sub-008	ses-01	47	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/RandomGenerator.m	sub-008	ses-01	26	save	% save the order	 | % save the order | runs_random_record = runs_random	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/RandomGenerator.m	sub-008	ses-01	28	save	save Results/runs_random runs_random	runs_random_record = runs_random | save Results/runs_random runs_random | 	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/RandomGenerator.m	sub-008	ses-01	31	save	save(file_name_to_record, 'runs_random_record')	file_name_to_record = sprintf(['Results/runs_random_record_', subject_initials]) | save(file_name_to_record, 'runs_random_record') | 	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/presentStimParams.m	sub-008	ses-01	54	save	% save stim order	end | % save stim order | Stim_order_selected = stimRunIndices(:,:,stimOrder);	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/presentStimParams.m	sub-008	ses-01	58	save	save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected');	t = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected'); | save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected');	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/presentStimParams.m	sub-008	ses-01	59	save	save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected');	save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected'); | save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected'); | 	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/CheckerMoveSquare.m	sub-008	ses-01	26	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.pulseTime = pulseTime;	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/CheckerMoveSquare.m	sub-008	ses-01	45	load	Redlevel = load('RedLevel.mat');	% Read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Glaucoma/SUBG08_Session01_2024FEB10/SUBG08_Session01_2024FEB10_MATLAB/2-Grating/CheckerMoveSquare.m	sub-008	ses-01	47	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/4-resting state/main.m	sub-010	ses-01	47	trigger	% only look for t as trigger	keysOfInterest(KbName('t'))=1; | % only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/4-resting state/main.m	sub-010	ses-01	48	KbQueue	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	% only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart;	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/4-resting state/main.m	sub-010	ses-01	49	KbQueue	KbQueueStart;	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart; | 	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/4-resting state/main.m	sub-010	ses-01	51	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	 | [keyPress, keyTime, keyID] = KbCheck(-1); | oldKeyID = keyID;	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/4-resting state/main.m	sub-010	ses-01	118	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/4-resting state/main.m	sub-010	ses-01	119	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %__________________________________________________________________________%	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/4-resting state/main.m	sub-010	ses-01	131	trigger	%% Wait for trigger	 | %% Wait for trigger | KbQueueWait;	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/4-resting state/main.m	sub-010	ses-01	132	KbQueue	KbQueueWait;	%% Wait for trigger | KbQueueWait; | % non-stimulated eye	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/4-resting state/main.m	sub-010	ses-01	140	Flip	% Flip info to the real window	Screen('DrawingFinished', windowPtr); | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/4-resting state/main.m	sub-010	ses-01	141	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | 	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/4-resting state/main.m	sub-010	ses-01	147	KbCheck	[keyIsDown,secs,keyCode]=KbCheck;	while 1 | [keyIsDown,secs,keyCode]=KbCheck; | if (keyIsDown==1 && keyCode(KbName('t')))	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/main.m	sub-010	ses-01	11	fopen	outputFileID = fopen(outputFile, 'w');	% Open the output file for writing | outputFileID = fopen(outputFile, 'w'); | 	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/main.m	sub-010	ses-01	14	diary	diary(outputFile);	% Redirect MATLAB output to the text file | diary(outputFile); | 	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/main.m	sub-010	ses-01	26	trigger	% press t to start --> this comes from the trigger box	%% NOTE: | % press t to start --> this comes from the trigger box | % press space to finish --> you usually do not need to do this, unless	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/main.m	sub-010	ses-01	80	save	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	t = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)]) | 	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/Show_movie.m	sub-010	ses-01	74	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', win);	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/Show_movie.m	sub-010	ses-01	75	Flip	Screen('Flip', win);	% Flip info to the real window | Screen('Flip', win); | %% keyboard cheking	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/Show_movie.m	sub-010	ses-01	93	trigger	% only look for t as trigger	keysOfInterest(KbName('t'))=1; | % only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/Show_movie.m	sub-010	ses-01	94	KbQueue	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	% only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart;	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/Show_movie.m	sub-010	ses-01	95	KbQueue	KbQueueStart;	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart; | 	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/Show_movie.m	sub-010	ses-01	97	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	 | [keyPress, keyTime, keyID] = KbCheck(-1); | oldKeyID = keyID;	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/Show_movie.m	sub-010	ses-01	99	KbQueue	KbQueueWait	oldKeyID = keyID; | KbQueueWait | while 1	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/Show_movie.m	sub-010	ses-01	103	KbCheck	[keyIsDown,secs,keyCode]=KbCheck;	%%%% PAUSE CODE %%%%%%% | [keyIsDown,secs,keyCode]=KbCheck; | if (keyIsDown==1 && keyCode(space))	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/3-Movie_Data/Show_movie.m	sub-010	ses-01	138	Flip	Screen('Flip', win);	% Update display: | Screen('Flip', win); | 	TRUE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/CheckerFlickerSine.m	sub-010	ses-01	23	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.flickerFrequency = flickerFrequency;	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/CheckerFlickerSine.m	sub-010	ses-01	47	load	Redlevel = load('RedLevel.mat');	% read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/CheckerFlickerSine.m	sub-010	ses-01	49	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/CheckerFlickerSine.m	sub-010	ses-01	69	Flip	% Flip contrast	 | % Flip contrast | switch obj.stimParams.gratingColor	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/presentStimParams.m	sub-010	ses-01	54	save	% save stim order	end | % save stim order | Stim_order_selected = stimRunIndices(:,:,stimOrder);	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/presentStimParams.m	sub-010	ses-01	58	save	save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected');	t = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected'); | save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected');	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/presentStimParams.m	sub-010	ses-01	59	save	save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected');	save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected'); | save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected'); | 	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/CheckerFlickerSquare.m	sub-010	ses-01	23	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.flickerFrequency = flickerFrequency;	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/CheckerFlickerSquare.m	sub-010	ses-01	40	load	Redlevel = load('RedLevel.mat');	 | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/CheckerFlickerSquare.m	sub-010	ses-01	42	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/CheckerFlickerSquare.m	sub-010	ses-01	67	Flip	% Flip contrast	 | % Flip contrast | switch obj.stimParams.gratingColor	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/main.m	sub-010	ses-01	12	load	% load shuffeled order of runs	%__________________________________________________________________________% | % load shuffeled order of runs | % estimate which fMRI run it should correspond to	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/main.m	sub-010	ses-01	14	load	runs_random = load([resultdir '/runs_random.mat']);	% estimate which fMRI run it should correspond to | runs_random = load([resultdir '/runs_random.mat']); | runs_random = runs_random.runs_random;	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/main.m	sub-010	ses-01	68	save	%% Save input parameters	Screen('Preference', 'SkipSyncTests', 1); | %% Save input parameters | scan.comment = comment;	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/main.m	sub-010	ses-01	71	load	%load in params	%% File specifc Parameters | %load in params | presentStimParams	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/main.m	sub-010	ses-01	77	save	%% Chosse current paradigm and save it	conditionEnd = 2; | %% Chosse current paradigm and save it | switch paradigmNumber	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/main.m	sub-010	ses-01	122	trigger	% only look for t as trigger	keysOfInterest(KbName('t'))=1; | % only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/main.m	sub-010	ses-01	123	KbQueue	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	% only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart;	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/main.m	sub-010	ses-01	124	KbQueue	KbQueueStart;	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart; | 	FALSE
<RAW>/Glaucoma/SUBG10_Session01_2024SEP13/SUBG10_Session01_2024SEP13_Matlab/2-Grating/main.m	sub-010	ses-01	126	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	 | [keyPress, keyTime, keyID] = KbCheck(-1); | oldKeyID = keyID;	FALSE
