path	subject	session	extension	category	size	potential BIDS destination
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/0-Islominance_Red_and_Green/main.m	SUBC002	ses-01	.m	unknown	5172	reports/associated_data/unclassified/sub-002/ses-01/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/1-Check_FOV_and_EyeTracking/Results/May-11-2023_ 1-47-42_PM  The Right Eye is _ eye =1 .mat	SUBC002	ses-01	.mat	eye_tracking	2837	bids/sub-002/ses-01/eyetrack/May-11-2023__1-47-42_PM__The_Right_Eye_is___eye_=1__eyetrack.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/1-Check_FOV_and_EyeTracking/Results/May-11-2023_ 1-49-27_PM  The Right Eye is _ eye =1 .mat	SUBC002	ses-01	.mat	eye_tracking	2839	bids/sub-002/ses-01/eyetrack/May-11-2023__1-49-27_PM__The_Right_Eye_is___eye_=1__eyetrack.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/1-Check_FOV_and_EyeTracking/main.m	SUBC002	ses-01	.m	eye_tracking	14422	bids/sub-002/ses-01/eyetrack/main_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/1-Check_FOV_and_EyeTracking/main_eyetrakcing.m	SUBC002	ses-01	.m	eye_tracking	7881	bids/sub-002/ses-01/eyetrack/main_eyetrakcing_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/CheckerFlickerSine.m	SUBC002	ses-01	.m	stimulus	6004	bids/stimuli/CheckerFlickerSine.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/CheckerFlickerSquare.m	SUBC002	ses-01	.m	stimulus	6062	bids/stimuli/CheckerFlickerSquare.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/CheckerMoveSine.m	SUBC002	ses-01	.m	stimulus	4276	bids/stimuli/CheckerMoveSine.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/CheckerMoveSquare.m	SUBC002	ses-01	.m	stimulus	4301	bids/stimuli/CheckerMoveSquare.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/GratingStimulus1.m	SUBC002	ses-01	.m	stimulus	489	bids/stimuli/GratingStimulus1.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/GratingStimulus2.m	SUBC002	ses-01	.m	stimulus	485	bids/stimuli/GratingStimulus2.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/GratingStimulus3.m	SUBC002	ses-01	.m	stimulus	483	bids/stimuli/GratingStimulus3.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/GratingStimulus4.m	SUBC002	ses-01	.m	stimulus	499	bids/stimuli/GratingStimulus4.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/GratingStimulus5.m	SUBC002	ses-01	.m	stimulus	497	bids/stimuli/GratingStimulus5.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/GreenLevel.mat	SUBC002	ses-01	.mat	stimulus	1936	bids/stimuli/GreenLevel.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/RandomGenerator.m	SUBC002	ses-01	.m	stimulus	1178	bids/stimuli/RandomGenerator.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/RedLevel.mat	SUBC002	ses-01	.mat	stimulus	1936	bids/stimuli/RedLevel.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/May-11-2023_ 3-02-10_PM__Subject_is_C02__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	SUBC002	ses-01	.mat	task_timing	205	bids/sub-002/ses-01/func/May-11-2023__3-02-10_PM__Subject_is_C02__sequence_of_stimuli_for_fMRI_number_1_is_11___6__10__12___1___5___9___2___4___7___3___8_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/May-11-2023_ 3-08-48_PM__scan_info_for_subject_C02__selected_run_is_1__fmri_number_is1.mat	SUBC002	ses-01	.mat	stimulus	81394	bids/stimuli/May-11-2023__3-08-48_PM__scan_info_for_subject_C02__selected_run_is_1__fmri_number_is1.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/May-11-2023_ 3-09-46_PM__Subject_is_C02__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	SUBC002	ses-01	.mat	task_timing	205	bids/sub-002/ses-01/func/May-11-2023__3-09-46_PM__Subject_is_C02__sequence_of_stimuli_for_fMRI_number_2_is_6___9__10___3___7___5___1__12___8___4___2__11_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/May-11-2023_ 3-13-44_PM__scan_info_for_subject_C02__selected_run_is_4__fmri_number_is2.mat	SUBC002	ses-01	.mat	stimulus	81385	bids/stimuli/May-11-2023__3-13-44_PM__scan_info_for_subject_C02__selected_run_is_4__fmri_number_is2.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/May-11-2023_ 3-15-09_PM__Subject_is_C02__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	SUBC002	ses-01	.mat	task_timing	205	bids/sub-002/ses-01/func/May-11-2023__3-15-09_PM__Subject_is_C02__sequence_of_stimuli_for_fMRI_number_3_is_3___1___7___8___9___4__12__11___6___2__10___5_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/May-11-2023_ 3-19-11_PM__scan_info_for_subject_C02__selected_run_is_2__fmri_number_is3.mat	SUBC002	ses-01	.mat	stimulus	81377	bids/stimuli/May-11-2023__3-19-11_PM__scan_info_for_subject_C02__selected_run_is_2__fmri_number_is3.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/May-11-2023_ 3-19-31_PM__Subject_is_C02__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	SUBC002	ses-01	.mat	task_timing	205	bids/sub-002/ses-01/func/May-11-2023__3-19-31_PM__Subject_is_C02__sequence_of_stimuli_for_fMRI_number_4_is_12___3__10___6__11___7___1___2___5___8___9___4_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/May-11-2023_ 3-23-57_PM__scan_info_for_subject_C02__selected_run_is_5__fmri_number_is4.mat	SUBC002	ses-01	.mat	stimulus	81401	bids/stimuli/May-11-2023__3-23-57_PM__scan_info_for_subject_C02__selected_run_is_5__fmri_number_is4.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/fMRI_1.mat	SUBC002	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_1.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/fMRI_2.mat	SUBC002	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_2.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/fMRI_3.mat	SUBC002	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_3.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/fMRI_4.mat	SUBC002	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_4.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/runs_random.mat	SUBC002	ses-01	.mat	stimulus	152955	bids/stimuli/runs_random.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/Results/runs_random_record_C02.mat	SUBC002	ses-01	.mat	stimulus	195	bids/stimuli/runs_random_record_C02.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/main.m	SUBC002	ses-01	.m	stimulus	16511	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/2-Grating/presentStimParams.m	SUBC002	ses-01	.m	stimulus	3205	bids/stimuli/presentStimParams.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/3-Movie_Data/Movie1A.mp4	SUBC002	ses-01	.mp4	stimulus	183368517	bids/stimuli/Movie1A.mp4
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/3-Movie_Data/Movie1B.mp4	SUBC002	ses-01	.mp4	stimulus	181514135	bids/stimuli/Movie1B.mp4
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/3-Movie_Data/Movie2A.mp4	SUBC002	ses-01	.mp4	stimulus	178229515	bids/stimuli/Movie2A.mp4
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/3-Movie_Data/Movie2B.mp4	SUBC002	ses-01	.mp4	stimulus	173312179	bids/stimuli/Movie2B.mp4
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/3-Movie_Data/Results/May-11-2023_ 3-24-31_PM_Subject_is_C02_selected_run_id_1.mat	SUBC002	ses-01	.mat	task_timing	586	bids/sub-002/ses-01/func/May-11-2023__3-24-31_PM_Subject_is_C02_selected_run_id_1_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/3-Movie_Data/Results/May-11-2023_ 3-29-20_PM_Subject_is_C02_selected_run_id_2.mat	SUBC002	ses-01	.mat	task_timing	586	bids/sub-002/ses-01/func/May-11-2023__3-29-20_PM_Subject_is_C02_selected_run_id_2_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/3-Movie_Data/Results/May-11-2023_ 3-33-31_PM_Subject_is_C02_selected_run_id_3.mat	SUBC002	ses-01	.mat	task_timing	585	bids/sub-002/ses-01/func/May-11-2023__3-33-31_PM_Subject_is_C02_selected_run_id_3_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/3-Movie_Data/Results/May-11-2023_ 3-38-49_PM_Subject_is_C02_selected_run_id_3.mat	SUBC002	ses-01	.mat	task_timing	587	bids/sub-002/ses-01/func/May-11-2023__3-38-49_PM_Subject_is_C02_selected_run_id_3_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/3-Movie_Data/Results/May-11-2023_ 3-39-17_PM_Subject_is_C02_selected_run_id_4.mat	SUBC002	ses-01	.mat	task_timing	587	bids/sub-002/ses-01/func/May-11-2023__3-39-17_PM_Subject_is_C02_selected_run_id_4_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/3-Movie_Data/Show_movie.m	SUBC002	ses-01	.m	stimulus	4743	bids/stimuli/Show_movie.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/3-Movie_Data/main.m	SUBC002	ses-01	.m	stimulus	2901	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_MATLAB/4-resting state/main.m	SUBC002	ses-01	.m	unknown	6267	reports/associated_data/unclassified/sub-002/ses-01/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/1-Check_FOV_and_EyeTracking/main.m	SUBC028	ses-01	.m	eye_tracking	18041	bids/sub-027/ses-01/eyetrack/main_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	SUBC028	ses-01	.m	eye_tracking	12568	bids/sub-027/ses-01/eyetrack/updated_main_eyetracking_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/CheckerFlickerSine.m	SUBC028	ses-01	.m	stimulus	6004	bids/stimuli/CheckerFlickerSine.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/CheckerFlickerSquare.m	SUBC028	ses-01	.m	stimulus	6062	bids/stimuli/CheckerFlickerSquare.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/CheckerMoveSine.m	SUBC028	ses-01	.m	stimulus	4276	bids/stimuli/CheckerMoveSine.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/CheckerMoveSquare.m	SUBC028	ses-01	.m	stimulus	4301	bids/stimuli/CheckerMoveSquare.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/GratingStimulus1.m	SUBC028	ses-01	.m	stimulus	489	bids/stimuli/GratingStimulus1.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/GratingStimulus2.m	SUBC028	ses-01	.m	stimulus	485	bids/stimuli/GratingStimulus2.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/GratingStimulus3.m	SUBC028	ses-01	.m	stimulus	483	bids/stimuli/GratingStimulus3.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/GratingStimulus4.m	SUBC028	ses-01	.m	stimulus	499	bids/stimuli/GratingStimulus4.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/GratingStimulus5.m	SUBC028	ses-01	.m	stimulus	497	bids/stimuli/GratingStimulus5.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/GreenLevel.mat	SUBC028	ses-01	.mat	stimulus	1936	bids/stimuli/GreenLevel.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/RandomGenerator.m	SUBC028	ses-01	.m	stimulus	1178	bids/stimuli/RandomGenerator.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/RedLevel.mat	SUBC028	ses-01	.mat	stimulus	1936	bids/stimuli/RedLevel.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/December-09-2023_11-31-06_AM__Subject_is_SUBC028__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	SUBC028	ses-01	.mat	task_timing	205	bids/sub-027/ses-01/func/December-09-2023_11-31-06_AM__Subject_is_SUBC028__sequence_of_stimuli_for_fMRI_number_1_is_11___6__10__12___1___5___9___2___4___7___3___8_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/December-09-2023_11-36-46_AM__scan_info_for_subject_SUBC028__selected_run_is_1__fmri_number_is1.mat	SUBC028	ses-01	.mat	stimulus	87189	bids/stimuli/December-09-2023_11-36-46_AM__scan_info_for_subject_SUBC028__selected_run_is_1__fmri_number_is1.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/December-09-2023_11-37-01_AM__Subject_is_SUBC028__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	SUBC028	ses-01	.mat	task_timing	205	bids/sub-027/ses-01/func/December-09-2023_11-37-01_AM__Subject_is_SUBC028__sequence_of_stimuli_for_fMRI_number_2_is_6___9__10___3___7___5___1__12___8___4___2__11_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/December-09-2023_11-41-00_AM__scan_info_for_subject_SUBC028__selected_run_is_4__fmri_number_is2.mat	SUBC028	ses-01	.mat	stimulus	87208	bids/stimuli/December-09-2023_11-41-00_AM__scan_info_for_subject_SUBC028__selected_run_is_4__fmri_number_is2.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/December-09-2023_11-41-33_AM__Subject_is_SUBC028__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	SUBC028	ses-01	.mat	task_timing	205	bids/sub-027/ses-01/func/December-09-2023_11-41-33_AM__Subject_is_SUBC028__sequence_of_stimuli_for_fMRI_number_3_is_3___1___7___8___9___4__12__11___6___2__10___5_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/December-09-2023_11-46-31_AM__scan_info_for_subject_SUBC028__selected_run_is_2__fmri_number_is3.mat	SUBC028	ses-01	.mat	stimulus	87186	bids/stimuli/December-09-2023_11-46-31_AM__scan_info_for_subject_SUBC028__selected_run_is_2__fmri_number_is3.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/December-09-2023_11-46-40_AM__Subject_is_SUBC028__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	SUBC028	ses-01	.mat	task_timing	205	bids/sub-027/ses-01/func/December-09-2023_11-46-40_AM__Subject_is_SUBC028__sequence_of_stimuli_for_fMRI_number_4_is_12___3__10___6__11___7___1___2___5___8___9___4_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/December-09-2023_11-50-45_AM__scan_info_for_subject_SUBC028__selected_run_is_5__fmri_number_is4.mat	SUBC028	ses-01	.mat	stimulus	87222	bids/stimuli/December-09-2023_11-50-45_AM__scan_info_for_subject_SUBC028__selected_run_is_5__fmri_number_is4.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/fMRI_1.mat	SUBC028	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_1.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/fMRI_2.mat	SUBC028	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_2.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/fMRI_3.mat	SUBC028	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_3.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/fMRI_4.mat	SUBC028	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_4.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/runs_random.mat	SUBC028	ses-01	.mat	stimulus	164450	bids/stimuli/runs_random.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/runs_random_record_SUBC028.mat	SUBC028	ses-01	.mat	stimulus	195	bids/stimuli/runs_random_record_SUBC028.mat
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/main.m	SUBC028	ses-01	.m	stimulus	16513	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/presentStimParams.m	SUBC028	ses-01	.m	stimulus	3205	bids/stimuli/presentStimParams.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/3-Movie_Data/Results/December-09-2023_11-51-08_AM_Subject_is_SUBC028_selected_run_id_1.mat	SUBC028	ses-01	.mat	task_timing	828	bids/sub-027/ses-01/func/December-09-2023_11-51-08_AM_Subject_is_SUBC028_selected_run_id_1_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/3-Movie_Data/Results/December-09-2023_11-55-00_AM_Subject_is_SUBC028_selected_run_id_2.mat	SUBC028	ses-01	.mat	task_timing	829	bids/sub-027/ses-01/func/December-09-2023_11-55-00_AM_Subject_is_SUBC028_selected_run_id_2_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/3-Movie_Data/Results/December-09-2023_11-59-19_AM_Subject_is_SUBC028_selected_run_id_3.mat	SUBC028	ses-01	.mat	task_timing	829	bids/sub-027/ses-01/func/December-09-2023_11-59-19_AM_Subject_is_SUBC028_selected_run_id_3_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/3-Movie_Data/Results/December-09-2023_12-04-18_PM_Subject_is_SUBC028_selected_run_id_4.mat	SUBC028	ses-01	.mat	task_timing	829	bids/sub-027/ses-01/func/December-09-2023_12-04-18_PM_Subject_is_SUBC028_selected_run_id_4_events.tsv
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/3-Movie_Data/Show_movie.m	SUBC028	ses-01	.m	stimulus	4743	bids/stimuli/Show_movie.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/3-Movie_Data/main.m	SUBC028	ses-01	.m	stimulus	3446	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/4-resting state/main.m	SUBC028	ses-01	.m	unknown	6310	reports/associated_data/unclassified/sub-027/ses-01/main.m
/lustre07/scratch/alexrees/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_Peripheral/SUBC28-Session1-2023DEC09.ecg	SUBC028	ses-01	.ecg	physiology	56444	bids/sub-027/ses-01/func/SUBC28-Session1-2023DEC09_physio.tsv.gz
