file	relative_under_movie	folder_role	filename	extension	size_bytes	content_class	timing_keywords_in_content	identity_keywords_in_content	n_lines	notes
/lustre06/project/6001995/raw_original/Control/SUBC12-Session1-2023JUL12/SUBC12_Session01_2023JUL12_Matlab/3-Movie_Data/Results/July-12-2023_10-59-06_AM_Subject_is_SUBC12_selected_run_id_4.mat	Results/July-12-2023_10-59-06_AM_Subject_is_SUBC12_selected_run_id_4.mat	Results	July-12-2023_10-59-06_AM_Subject_is_SUBC12_selected_run_id_4.mat	.mat	825	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	53097	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/Results/November-24-2023_ 3-38-26_PM_Subject_is_SUBC07-Session2_selected_run_id_3.mat	Results/November-24-2023_ 3-38-26_PM_Subject_is_SUBC07-Session2_selected_run_id_3.mat	Results	November-24-2023_ 3-38-26_PM_Subject_is_SUBC07-Session2_selected_run_id_3.mat	.mat	848	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/Results/November-24-2023_ 3-34-15_PM_Subject_is_SUBC07-Session2_selected_run_id_2.mat	Results/November-24-2023_ 3-34-15_PM_Subject_is_SUBC07-Session2_selected_run_id_2.mat	Results	November-24-2023_ 3-34-15_PM_Subject_is_SUBC07-Session2_selected_run_id_2.mat	.mat	848	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/Results/November-24-2023_ 3-42-58_PM_Subject_is_SUBC07-Session2_selected_run_id_4.mat	Results/November-24-2023_ 3-42-58_PM_Subject_is_SUBC07-Session2_selected_run_id_4.mat	Results	November-24-2023_ 3-42-58_PM_Subject_is_SUBC07-Session2_selected_run_id_4.mat	.mat	848	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/3-Movie_Data/Results/November-24-2023_ 3-29-40_PM_Subject_is_SUBC07-Session2_selected_run_id_1.mat	Results/November-24-2023_ 3-29-40_PM_Subject_is_SUBC07-Session2_selected_run_id_1.mat	Results	November-24-2023_ 3-29-40_PM_Subject_is_SUBC07-Session2_selected_run_id_1.mat	.mat	847	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC035_Session02_2024AUG27/SUBC035_Session02_2024AUG27_matlab/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC035_Session02_2024AUG27/SUBC035_Session02_2024AUG27_matlab/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	51478	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC035_Session02_2024AUG27/SUBC035_Session02_2024AUG27_matlab/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC035_Session02_2024AUG27/SUBC035_Session02_2024AUG27_matlab/3-Movie_Data/Results/August-27-2024_ 6-29-22_PM_Subject_is_SUBC035_Session02_2024AUG27_selected_run_id_2.mat	Results/August-27-2024_ 6-29-22_PM_Subject_is_SUBC035_Session02_2024AUG27_selected_run_id_2.mat	Results	August-27-2024_ 6-29-22_PM_Subject_is_SUBC035_Session02_2024AUG27_selected_run_id_2.mat	.mat	872	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC035_Session02_2024AUG27/SUBC035_Session02_2024AUG27_matlab/3-Movie_Data/Results/August-27-2024_ 6-25-15_PM_Subject_is_SUBC035_Session02_2024AUG27_selected_run_id_1.mat	Results/August-27-2024_ 6-25-15_PM_Subject_is_SUBC035_Session02_2024AUG27_selected_run_id_1.mat	Results	August-27-2024_ 6-25-15_PM_Subject_is_SUBC035_Session02_2024AUG27_selected_run_id_1.mat	.mat	871	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC035_Session02_2024AUG27/SUBC035_Session02_2024AUG27_matlab/3-Movie_Data/Results/August-27-2024_ 6-33-18_PM_Subject_is_SUBC035_Session02_2024AUG27_selected_run_id_3.mat	Results/August-27-2024_ 6-33-18_PM_Subject_is_SUBC035_Session02_2024AUG27_selected_run_id_3.mat	Results	August-27-2024_ 6-33-18_PM_Subject_is_SUBC035_Session02_2024AUG27_selected_run_id_3.mat	.mat	872	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC035_Session02_2024AUG27/SUBC035_Session02_2024AUG27_matlab/3-Movie_Data/Results/August-27-2024_ 6-37-12_PM_Subject_is_SUBC035_Session02_2024AUG27_selected_run_id_4.mat	Results/August-27-2024_ 6-37-12_PM_Subject_is_SUBC035_Session02_2024AUG27_selected_run_id_4.mat	Results	August-27-2024_ 6-37-12_PM_Subject_is_SUBC035_Session02_2024AUG27_selected_run_id_4.mat	.mat	872	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	51399	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/Results/January-09-2024_11-42-36_AM_Subject_is_SUBC12_selected_run_id_1.mat	Results/January-09-2024_11-42-36_AM_Subject_is_SUBC12_selected_run_id_1.mat	Results	January-09-2024_11-42-36_AM_Subject_is_SUBC12_selected_run_id_1.mat	.mat	829	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/Results/January-09-2024_11-48-23_AM_Subject_is_SUBC12_selected_run_id_2.mat	Results/January-09-2024_11-48-23_AM_Subject_is_SUBC12_selected_run_id_2.mat	Results	January-09-2024_11-48-23_AM_Subject_is_SUBC12_selected_run_id_2.mat	.mat	830	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/Results/January-09-2024_11-56-09_AM_Subject_is_SUBC12_session01_selected_run_id_3.mat	Results/January-09-2024_11-56-09_AM_Subject_is_SUBC12_session01_selected_run_id_3.mat	Results	January-09-2024_11-56-09_AM_Subject_is_SUBC12_session01_selected_run_id_3.mat	.mat	844	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC12_Session02_2024JAN09/SUBC12-Session2_2024JAN09_MATLAB/3-Movie_Data/Results/January-09-2024_11-59-55_AM_Subject_is_SUBC12_selected_run_id_4.mat	Results/January-09-2024_11-59-55_AM_Subject_is_SUBC12_selected_run_id_4.mat	Results	January-09-2024_11-59-55_AM_Subject_is_SUBC12_selected_run_id_4.mat	.mat	830	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	56093	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_MATLAB/3-Movie_Data/Results/March-07-2024_ 3-06-41_PM_Subject_is_subc38_selected_run_id_1.mat	Results/March-07-2024_ 3-06-41_PM_Subject_is_subc38_selected_run_id_1.mat	Results	March-07-2024_ 3-06-41_PM_Subject_is_subc38_selected_run_id_1.mat	.mat	826	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_MATLAB/3-Movie_Data/Results/March-07-2024_ 3-20-45_PM_Subject_is_SUBC38_selected_run_id_4.mat	Results/March-07-2024_ 3-20-45_PM_Subject_is_SUBC38_selected_run_id_4.mat	Results	March-07-2024_ 3-20-45_PM_Subject_is_SUBC38_selected_run_id_4.mat	.mat	826	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_MATLAB/3-Movie_Data/Results/March-07-2024_ 3-11-48_PM_Subject_is_subc38_selected_run_id_2.mat	Results/March-07-2024_ 3-11-48_PM_Subject_is_subc38_selected_run_id_2.mat	Results	March-07-2024_ 3-11-48_PM_Subject_is_subc38_selected_run_id_2.mat	.mat	827	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_MATLAB/3-Movie_Data/Results/March-07-2024_ 3-15-47_PM_Subject_is_SUBC38_selected_run_id_3.mat	Results/March-07-2024_ 3-15-47_PM_Subject_is_SUBC38_selected_run_id_3.mat	Results	March-07-2024_ 3-15-47_PM_Subject_is_SUBC38_selected_run_id_3.mat	.mat	827	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC02_SESSION02_20NOV2023/SUB-C02-SESSION02-Matlab-Code/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC02_SESSION02_20NOV2023/SUB-C02-SESSION02-Matlab-Code/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	53097	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC02_SESSION02_20NOV2023/SUB-C02-SESSION02-Matlab-Code/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC02_SESSION02_20NOV2023/SUB-C02-SESSION02-Matlab-Code/3-Movie_Data/Results/November-20-2023_ 3-23-58_PM_Subject_is_subC02-session2_selected_run_id_2.mat	Results/November-20-2023_ 3-23-58_PM_Subject_is_subC02-session2_selected_run_id_2.mat	Results	November-20-2023_ 3-23-58_PM_Subject_is_subC02-session2_selected_run_id_2.mat	.mat	846	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC02_SESSION02_20NOV2023/SUB-C02-SESSION02-Matlab-Code/3-Movie_Data/Results/November-20-2023_ 3-19-32_PM_Subject_is_subC02-session2_selected_run_id_1.mat	Results/November-20-2023_ 3-19-32_PM_Subject_is_subC02-session2_selected_run_id_1.mat	Results	November-20-2023_ 3-19-32_PM_Subject_is_subC02-session2_selected_run_id_1.mat	.mat	845	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC02_SESSION02_20NOV2023/SUB-C02-SESSION02-Matlab-Code/3-Movie_Data/Results/November-20-2023_ 3-34-47_PM_Subject_is_subC02-session2_selected_run_id_4.mat	Results/November-20-2023_ 3-34-47_PM_Subject_is_subC02-session2_selected_run_id_4.mat	Results	November-20-2023_ 3-34-47_PM_Subject_is_subC02-session2_selected_run_id_4.mat	.mat	846	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC02_SESSION02_20NOV2023/SUB-C02-SESSION02-Matlab-Code/3-Movie_Data/Results/November-20-2023_ 3-28-52_PM_Subject_is_subC02-session2_selected_run_id_3.mat	Results/November-20-2023_ 3-28-52_PM_Subject_is_subC02-session2_selected_run_id_3.mat	Results	November-20-2023_ 3-28-52_PM_Subject_is_subC02-session2_selected_run_id_3.mat	.mat	846	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4196	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	2901	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/Movie1A.mp4	Movie1A.mp4	MovieRoot	Movie1A.mp4	.mp4	183368517	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/Movie2B.mp4	Movie2B.mp4	MovieRoot	Movie2B.mp4	.mp4	173312179	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/Movie2A.mp4	Movie2A.mp4	MovieRoot	Movie2A.mp4	.mp4	178229515	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/Movie1B.mp4	Movie1B.mp4	MovieRoot	Movie1B.mp4	.mp4	181514135	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	52645	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/3-Movie_Data/Results/May-08-2025_12-12-50_PM_Subject_is_SUBC50_Session02_selected_run_id_4.mat	Results/May-08-2025_12-12-50_PM_Subject_is_SUBC50_Session02_selected_run_id_4.mat	Results	May-08-2025_12-12-50_PM_Subject_is_SUBC50_Session02_selected_run_id_4.mat	.mat	838	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/3-Movie_Data/Results/May-08-2025_12-04-12_PM_Subject_is_SUBC50_Session02_selected_run_id_2.mat	Results/May-08-2025_12-04-12_PM_Subject_is_SUBC50_Session02_selected_run_id_2.mat	Results	May-08-2025_12-04-12_PM_Subject_is_SUBC50_Session02_selected_run_id_2.mat	.mat	840	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/3-Movie_Data/Results/May-08-2025_11-55-11_AM_Subject_is_SUBC50_Session02_selected_run_id_1.mat	Results/May-08-2025_11-55-11_AM_Subject_is_SUBC50_Session02_selected_run_id_1.mat	Results	May-08-2025_11-55-11_AM_Subject_is_SUBC50_Session02_selected_run_id_1.mat	.mat	839	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/SUBC50_Session02_2025MAY08_matlab/3-Movie_Data/Results/May-08-2025_12-08-56_PM_Subject_is_SUBC50_Session02_selected_run_id_3.mat	Results/May-08-2025_12-08-56_PM_Subject_is_SUBC50_Session02_selected_run_id_3.mat	Results	May-08-2025_12-08-56_PM_Subject_is_SUBC50_Session02_selected_run_id_3.mat	.mat	838	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023NOV19_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	53064	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023NOV19_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023NOV19_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023NOV19_MATLAB/3-Movie_Data/Results/November-19-2023_ 1-15-31_PM_Subject_is_SUBC04-session2_selected_run_id_4.mat	Results/November-19-2023_ 1-15-31_PM_Subject_is_SUBC04-session2_selected_run_id_4.mat	Results	November-19-2023_ 1-15-31_PM_Subject_is_SUBC04-session2_selected_run_id_4.mat	.mat	848	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023NOV19_MATLAB/3-Movie_Data/Results/November-19-2023_ 1-02-49_PM_Subject_is_SUBC04-session2_selected_run_id_1.mat	Results/November-19-2023_ 1-02-49_PM_Subject_is_SUBC04-session2_selected_run_id_1.mat	Results	November-19-2023_ 1-02-49_PM_Subject_is_SUBC04-session2_selected_run_id_1.mat	.mat	847	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023NOV19_MATLAB/3-Movie_Data/Results/November-19-2023_ 1-06-47_PM_Subject_is_SUBC04-session2_selected_run_id_2.mat	Results/November-19-2023_ 1-06-47_PM_Subject_is_SUBC04-session2_selected_run_id_2.mat	Results	November-19-2023_ 1-06-47_PM_Subject_is_SUBC04-session2_selected_run_id_2.mat	.mat	848	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023NOV19_MATLAB/3-Movie_Data/Results/November-19-2023_ 1-10-46_PM_Subject_is_SUBC04-session2_selected_run_id_3.mat	Results/November-19-2023_ 1-10-46_PM_Subject_is_SUBC04-session2_selected_run_id_3.mat	Results	November-19-2023_ 1-10-46_PM_Subject_is_SUBC04-session2_selected_run_id_3.mat	.mat	848	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	54788	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/3-Movie_Data/Results/March-05-2024_10-19-29_AM_Subject_is_SUBC20_selected_run_id_2.mat	Results/March-05-2024_10-19-29_AM_Subject_is_SUBC20_selected_run_id_2.mat	Results	March-05-2024_10-19-29_AM_Subject_is_SUBC20_selected_run_id_2.mat	.mat	828	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/3-Movie_Data/Results/March-05-2024_10-23-32_AM_Subject_is_SUBC20_selected_run_id_3.mat	Results/March-05-2024_10-23-32_AM_Subject_is_SUBC20_selected_run_id_3.mat	Results	March-05-2024_10-23-32_AM_Subject_is_SUBC20_selected_run_id_3.mat	.mat	828	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/3-Movie_Data/Results/March-05-2024_10-28-04_AM_Subject_is_SUBC20_selected_run_id_4.mat	Results/March-05-2024_10-28-04_AM_Subject_is_SUBC20_selected_run_id_4.mat	Results	March-05-2024_10-28-04_AM_Subject_is_SUBC20_selected_run_id_4.mat	.mat	828	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_MATLAB/3-Movie_Data/Results/March-05-2024_10-14-30_AM_Subject_is_subc20_selected_run_id_1.mat	Results/March-05-2024_10-14-30_AM_Subject_is_subc20_selected_run_id_1.mat	Results	March-05-2024_10-14-30_AM_Subject_is_subc20_selected_run_id_1.mat	.mat	827	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC05-Session2-2023NOV25/SUBC05-Session2-2023NOV25-MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC05-Session2-2023NOV25/SUBC05-Session2-2023NOV25-MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	51393	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC05-Session2-2023NOV25/SUBC05-Session2-2023NOV25-MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC05-Session2-2023NOV25/SUBC05-Session2-2023NOV25-MATLAB/3-Movie_Data/Results/November-25-2023_ 3-04-27_PM_Subject_is_SUBC05-Session2_selected_run_id_1.mat	Results/November-25-2023_ 3-04-27_PM_Subject_is_SUBC05-Session2_selected_run_id_1.mat	Results	November-25-2023_ 3-04-27_PM_Subject_is_SUBC05-Session2_selected_run_id_1.mat	.mat	847	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC05-Session2-2023NOV25/SUBC05-Session2-2023NOV25-MATLAB/3-Movie_Data/Results/November-25-2023_ 3-14-25_PM_Subject_is_SUBC05-Session2_selected_run_id_3.mat	Results/November-25-2023_ 3-14-25_PM_Subject_is_SUBC05-Session2_selected_run_id_3.mat	Results	November-25-2023_ 3-14-25_PM_Subject_is_SUBC05-Session2_selected_run_id_3.mat	.mat	847	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC05-Session2-2023NOV25/SUBC05-Session2-2023NOV25-MATLAB/3-Movie_Data/Results/November-25-2023_ 3-10-19_PM_Subject_is_SUBC05-Session2_selected_run_id_2.mat	Results/November-25-2023_ 3-10-19_PM_Subject_is_SUBC05-Session2_selected_run_id_2.mat	Results	November-25-2023_ 3-10-19_PM_Subject_is_SUBC05-Session2_selected_run_id_2.mat	.mat	848	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC05-Session2-2023NOV25/SUBC05-Session2-2023NOV25-MATLAB/3-Movie_Data/Results/November-25-2023_ 3-19-08_PM_Subject_is_SUBC05-Session2_selected_run_id_4.mat	Results/November-25-2023_ 3-19-08_PM_Subject_is_SUBC05-Session2_selected_run_id_4.mat	Results	November-25-2023_ 3-19-08_PM_Subject_is_SUBC05-Session2_selected_run_id_4.mat	.mat	848	MAT_IDENTITY_ONLY				
