filepath	extension	size	subject	session	sequence	candidate_type
/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/SUBC15_Session01_2023AUG07_Data/FMRI4_AP_PHYSIOLOG_0021/SUBC015_CONTROL_SESSION01_2023AUG07.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0021.0001.2023.08.08.14.34.24.73131.20124059.IMA	.ima	5704704	sub-015	ses-01	FMRI4_AP_PHYSIOLOG_0021	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/SUBC15_Session01_2023AUG07_Data/MOVIE2_AP_PHYSIOLOG_0029/SUBC015_CONTROL_SESSION01_2023AUG07.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.08.08.14.34.24.73131.20223049.IMA	.ima	5315584	sub-015	ses-01	MOVIE2_AP_PHYSIOLOG_0029	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/SUBC15_Session01_2023AUG07_Data/CONTROL3_PA_PHYSIOLOG_0057/SUBC015_CONTROL_SESSION01_2023AUG07.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0057.0001.2023.08.08.14.34.24.73131.20430962.IMA	.ima	956416	sub-015	ses-01	CONTROL3_PA_PHYSIOLOG_0057	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC15-Session1-2023AUG07/SUBC15_Session01_2023AUG07_Data/FMRI1_AP_PHYSIOLOG_0005/SUBC015_CONTROL_SESSION01_2023AUG07.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0005.0001.2023.08.08.14.34.24.73131.19959187.IMA	.ima	5688320	sub-015	ses-01	FMRI1_AP_PHYSIOLOG_0005	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/REST1_AP_PHYSIOLOG_0045/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0045.0001.2024.07.29.11.33.58.785164.126488567.IMA	.ima	7847936	sub-044	ses-01	REST1_AP_PHYSIOLOG_0045	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/MOVIE4_AP_PHYSIOLOG_0041/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.07.29.11.33.58.785164.126412881.IMA	.ima	5291008	sub-044	ses-01	MOVIE4_AP_PHYSIOLOG_0041	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/CONTROL3_PA_PHYSIOLOG_0053/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0053.0001.2024.07.29.11.33.58.785164.126513264.IMA	.ima	944640	sub-044	ses-01	CONTROL3_PA_PHYSIOLOG_0053	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/CONTROL1_PA_PHYSIOLOG_0010/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0010.0001.2024.07.29.11.33.58.785164.126102612.IMA	.ima	924160	sub-044	ses-01	CONTROL1_PA_PHYSIOLOG_0010	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/MOVIE1_AP_PHYSIOLOG_0029/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.07.29.11.33.58.785164.126264395.IMA	.ima	5327872	sub-044	ses-01	MOVIE1_AP_PHYSIOLOG_0029	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/FMRI2_AP_PHYSIOLOG_0009/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0009.0001.2024.07.29.11.33.58.785164.126098843.IMA	.ima	5655552	sub-044	ses-01	FMRI2_AP_PHYSIOLOG_0009	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/FMRI1_AP_PHYSIOLOG_0005/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0005.0001.2024.07.29.11.33.58.785164.126045581.IMA	.ima	5692416	sub-044	ses-01	FMRI1_AP_PHYSIOLOG_0005	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/CONTROL2_AP_PHYSIOLOG_0049/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2024.07.29.11.33.58.785164.126507118.IMA	.ima	935424	sub-044	ses-01	CONTROL2_AP_PHYSIOLOG_0049	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/MOVIE3_AP_PHYSIOLOG_0037/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.07.29.11.33.58.785164.126363727.IMA	.ima	5282816	sub-044	ses-01	MOVIE3_AP_PHYSIOLOG_0037	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/MOVIE2_AP_PHYSIOLOG_0033/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2024.07.29.11.33.58.785164.126314579.IMA	.ima	5286912	sub-044	ses-01	MOVIE2_AP_PHYSIOLOG_0033	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/FMRI4_AP_PHYSIOLOG_0021/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0021.0001.2024.07.29.11.33.58.785164.126211483.IMA	.ima	5684224	sub-044	ses-01	FMRI4_AP_PHYSIOLOG_0021	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC045_Session01_29JUL2024-data/DR_SHMUEL_COMPLETE_PROTOCOL_20240729_092831_922000/FMRI3_AP_PHYSIOLOG_0017/SUBC45-SESSION1-2024JUL29.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0017.0001.2024.07.29.11.33.58.785164.126157209.IMA	.ima	5700608	sub-044	ses-01	FMRI3_AP_PHYSIOLOG_0017	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/FMRI1_AP_PHYSIOLOG_0005/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0005.0001.2023.05.31.16.21.27.173387.133456293.IMA	.ima	1270784	sub-007	ses-01	FMRI1_AP_PHYSIOLOG_0005	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/CONTROL1_PA_PHYSIOLOG_0010/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0010.0001.2023.05.31.16.21.27.173387.133513318.IMA	.ima	276480	sub-007	ses-01	CONTROL1_PA_PHYSIOLOG_0010	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/FMRI3_AP_PHYSIOLOG_0017/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0017.0001.2023.05.31.16.21.27.173387.133567915.IMA	.ima	1270784	sub-007	ses-01	FMRI3_AP_PHYSIOLOG_0017	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/FMRI4_AP_PHYSIOLOG_0021/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0021.0001.2023.05.31.16.21.27.173387.133621159.IMA	.ima	1270784	sub-007	ses-01	FMRI4_AP_PHYSIOLOG_0021	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/FMRI2_AP_PHYSIOLOG_0009/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0009.0001.2023.05.31.16.21.27.173387.133509543.IMA	.ima	1270784	sub-007	ses-01	FMRI2_AP_PHYSIOLOG_0009	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/REST1_AP_PHYSIOLOG_0049/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2023.05.31.16.21.27.173387.133949451.IMA	.ima	1726464	sub-007	ses-01	REST1_AP_PHYSIOLOG_0049	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/CONTROL2_PA_PHYSIOLOG_0053/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0053.0001.2023.05.31.16.21.27.173387.133966978.IMA	.ima	301568	sub-007	ses-01	CONTROL2_PA_PHYSIOLOG_0053	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE4_AP_PHYSIOLOG_0037/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.05.31.16.21.27.173387.133819487.IMA	.ima	1192960	sub-007	ses-01	MOVIE4_AP_PHYSIOLOG_0037	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE3_AP_PHYSIOLOG_0033/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2023.05.31.16.21.27.173387.133769309.IMA	.ima	1192960	sub-007	ses-01	MOVIE3_AP_PHYSIOLOG_0033	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.05.31.16.21.27.173387.133720155.IMA	.ima	1192960	sub-007	ses-01	MOVIE2_AP_PHYSIOLOG_0029	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE4_AP_REDO_CUZ_GOGLE_MOVED_PHYSIOLOG_0045/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0045.0001.2023.05.31.16.21.27.173387.133871717.IMA	.ima	1192960	sub-007	ses-01	MOVIE4_AP_REDO_CUZ_GOGLE_MOVED_PHYSIOLOG_0045	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.05.31.16.21.27.173387.133671001.IMA	.ima	1192960	sub-007	ses-01	MOVIE1_AP_PHYSIOLOG_0025	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_NII/CONTROL3_AP_PHYSIOLOG_0057/SUBC07_SESSION01_2023MAY.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0057.0001.2023.05.31.16.21.27.173387.133972100.IMA	.ima	301568	sub-007	ses-01	CONTROL3_AP_PHYSIOLOG_0057	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/MOVIE2_AP_PHYSIOLOG_0033/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2023.10.17.18.49.56.405083.51102811.IMA	.ima	5360640	sub-023	ses-01	MOVIE2_AP_PHYSIOLOG_0033	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/CONTROL3_PA_PHYSIOLOG_0057/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0057.0001.2023.10.17.18.49.56.405083.51305602.IMA	.ima	952832	sub-023	ses-01	CONTROL3_PA_PHYSIOLOG_0057	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/FMRI1_AP_PHYSIOLOG_0009/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0009.0001.2023.10.17.18.49.56.405083.50836901.IMA	.ima	5737472	sub-023	ses-01	FMRI1_AP_PHYSIOLOG_0009	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/CONTROL1_PA_PHYSIOLOG_0014/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0014.0001.2023.10.17.18.49.56.405083.50895974.IMA	.ima	932352	sub-023	ses-01	CONTROL1_PA_PHYSIOLOG_0014	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/MOVIE1_AP_PHYSIOLOG_0029/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.10.17.18.49.56.405083.51052633.IMA	.ima	5348352	sub-023	ses-01	MOVIE1_AP_PHYSIOLOG_0029	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/MOVIE3_AP_PHYSIOLOG_0041/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.10.17.18.49.56.405083.51156065.IMA	.ima	5368832	sub-023	ses-01	MOVIE3_AP_PHYSIOLOG_0041	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/MOVIE4_AP_PHYSIOLOG_0045/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0045.0001.2023.10.17.18.49.56.405083.51205219.IMA	.ima	5340160	sub-023	ses-01	MOVIE4_AP_PHYSIOLOG_0045	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/FMRI4_AP_PHYSIOLOG_0025/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.10.17.18.49.56.405083.51003815.IMA	.ima	5729280	sub-023	ses-01	FMRI4_AP_PHYSIOLOG_0025	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/FMRI3_AP_PHYSIOLOG_0021/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0021.0001.2023.10.17.18.49.56.405083.50950571.IMA	.ima	5721088	sub-023	ses-01	FMRI3_AP_PHYSIOLOG_0021	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/REST1_AP_PHYSIOLOG_0049/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2023.10.17.18.49.56.405083.51281935.IMA	.ima	7929856	sub-023	ses-01	REST1_AP_PHYSIOLOG_0049	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/CONTROL2_AP_PHYSIOLOG_0053/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0053.0001.2023.10.17.18.49.56.405083.51299456.IMA	.ima	951808	sub-023	ses-01	CONTROL2_AP_PHYSIOLOG_0053	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/FMRI1_AP_PHYSIOLOG_0005/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0005.0001.2023.10.17.18.49.56.405083.50784722.IMA	.ima	4189184	sub-023	ses-01	FMRI1_AP_PHYSIOLOG_0005	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-dicom/FMRI2_AP_PHYSIOLOG_0013/SUBC024_SESSION01_2023OCT17.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0013.0001.2023.10.17.18.49.56.405083.50891175.IMA	.ima	5733376	sub-023	ses-01	FMRI2_AP_PHYSIOLOG_0013	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Data/CONTROL3_PA_PHYSIOLOG_0053/SUBC06_SESSION02_2023DEC14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0053.0001.2023.12.14.19.07.34.149995.5203056.IMA	.ima	399360	sub-006	ses-02	CONTROL3_PA_PHYSIOLOG_0053	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Data/REST1_AP_PHYSIOLOG_0045/SUBC06_SESSION02_2023DEC14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0045.0001.2023.12.14.19.07.34.149995.5180413.IMA	.ima	5972992	sub-006	ses-02	REST1_AP_PHYSIOLOG_0045	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Data/MOVIE4_AP_PHYSIOLOG_0041/SUBC06_SESSION02_2023DEC14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.12.14.19.07.34.149995.5104721.IMA	.ima	4051968	sub-006	ses-02	MOVIE4_AP_PHYSIOLOG_0041	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Data/MOVIE3_AP_PHYSIOLOG_0037/SUBC06_SESSION02_2023DEC14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.12.14.19.07.34.149995.5055567.IMA	.ima	4051968	sub-006	ses-02	MOVIE3_AP_PHYSIOLOG_0037	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Data/FMRI4_AP_PHYSIOLOG_0017/SUBC06_SESSION02_2023DEC14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0017.0001.2023.12.14.19.07.34.149995.4898201.IMA	.ima	4331520	sub-006	ses-02	FMRI4_AP_PHYSIOLOG_0017	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Data/FMRI3_AP_PHYSIOLOG_0013/SUBC06_SESSION02_2023DEC14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0013.0001.2023.12.14.19.07.34.149995.4843933.IMA	.ima	4331520	sub-006	ses-02	FMRI3_AP_PHYSIOLOG_0013	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Data/MOVIE1_AP_PHYSIOLOG_0025/SUBC06_SESSION02_2023DEC14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.12.14.19.07.34.149995.4952141.IMA	.ima	4055040	sub-006	ses-02	MOVIE1_AP_PHYSIOLOG_0025	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Data/CONTROL2_AP_PHYSIOLOG_0049/SUBC06_SESSION02_2023DEC14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2023.12.14.19.07.34.149995.5196910.IMA	.ima	394752	sub-006	ses-02	CONTROL2_AP_PHYSIOLOG_0049	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Data/FMRI2_AP_PHYSIOLOG_0009/SUBC06_SESSION02_2023DEC14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0009.0001.2023.12.14.19.07.34.149995.4791701.IMA	.ima	4331520	sub-006	ses-02	FMRI2_AP_PHYSIOLOG_0009	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Data/CONTROL1_PA_PHYSIOLOG_0018/SUBC06_SESSION02_2023DEC14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0018.0001.2023.12.14.19.07.34.149995.4899928.IMA	.ima	743936	sub-006	ses-02	CONTROL1_PA_PHYSIOLOG_0018	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Data/FMRI1_AP_PHYSIOLOG_0005/SUBC06_SESSION02_2023DEC14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0005.0001.2023.12.14.19.07.34.149995.4737427.IMA	.ima	4334592	sub-006	ses-02	FMRI1_AP_PHYSIOLOG_0005	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_Data/MOVIE2_AP_PHYSIOLOG_0029/SUBC06_SESSION02_2023DEC14.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.12.14.19.07.34.149995.5002313.IMA	.ima	4055040	sub-006	ses-02	MOVIE2_AP_PHYSIOLOG_0029	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_DATA/MOVIE3_AP_PHYSIOLOG_0037/SUBC43_SESSION01_2024MAY13.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.05.13.16.28.48.720067.74621037.IMA	.ima	3228672	sub-042	ses-01	MOVIE3_AP_PHYSIOLOG_0037	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_DATA/MOVIE2_AP_PHYSIOLOG_0033/SUBC43_SESSION01_2024MAY13.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.05.13.16.28.48.720067.74571883.IMA	.ima	3228672	sub-042	ses-01	MOVIE2_AP_PHYSIOLOG_0033	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_DATA/REST1_AP_PHYSIOLOG_0045/SUBC43_SESSION01_2024MAY13.MR.DR_SHMUEL_FINAL_PROTOCOL.0045.0001.2024.05.13.16.28.48.720067.74744853.IMA	.ima	4827136	sub-042	ses-01	REST1_AP_PHYSIOLOG_0045	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_DATA/CONTROL1_PA_PHYSIOLOG_0010/SUBC43_SESSION01_2024MAY13.MR.DR_SHMUEL_FINAL_PROTOCOL.0010.0001.2024.05.13.16.28.48.720067.74358898.IMA	.ima	473600	sub-042	ses-01	CONTROL1_PA_PHYSIOLOG_0010	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_DATA/CONTROL3_PA_PHYSIOLOG_0053/SUBC43_SESSION01_2024MAY13.MR.DR_SHMUEL_FINAL_PROTOCOL.0053.0001.2024.05.13.17.31.53.624551.74793102.IMA	.ima	301568	sub-042	ses-01	CONTROL3_PA_PHYSIOLOG_0053	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_DATA/MOVIE1_AP_PHYSIOLOG_0029/SUBC43_SESSION01_2024MAY13.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.05.13.16.28.48.720067.74521705.IMA	.ima	3228672	sub-042	ses-01	MOVIE1_AP_PHYSIOLOG_0029	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_DATA/FMRI2_AP_PHYSIOLOG_0009/SUBC43_SESSION01_2024MAY13.MR.DR_SHMUEL_FINAL_PROTOCOL.0009.0001.2024.05.13.16.28.48.720067.74355123.IMA	.ima	3462144	sub-042	ses-01	FMRI2_AP_PHYSIOLOG_0009	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_DATA/FMRI3_AP_PHYSIOLOG_0017/SUBC43_SESSION01_2024MAY13.MR.DR_SHMUEL_FINAL_PROTOCOL.0017.0001.2024.05.13.16.28.48.720067.74414519.IMA	.ima	3462144	sub-042	ses-01	FMRI3_AP_PHYSIOLOG_0017	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_DATA/MOVIE4_AP_PHYSIOLOG_0041/SUBC43_SESSION01_2024MAY13.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2024.05.13.16.28.48.720067.74670197.IMA	.ima	3228672	sub-042	ses-01	MOVIE4_AP_PHYSIOLOG_0041	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_DATA/FMRI4_AP_PHYSIOLOG_0021/SUBC43_SESSION01_2024MAY13.MR.DR_SHMUEL_FINAL_PROTOCOL.0021.0001.2024.05.13.16.28.48.720067.74468793.IMA	.ima	3462144	sub-042	ses-01	FMRI4_AP_PHYSIOLOG_0021	dicom_physiolog
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_DATA/CONTROL2_AP_PHYSIOLOG_0049/SUBC43_SESSION01_2024MAY13.MR.DR_SHMUEL_FINAL_PROTOCOL.0049.0001.2024.05.13.17.31.53.624551.74785932.IMA	.ima	296448	sub-042	ses-01	CONTROL2_AP_PHYSIOLOG_0049	dicom_physiolog
