source_type	filepath	subject	session	sampling_confidence	starttime_confidence	runmap_confidence	recoverable	reason
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG12_Session01_2024NOV20/SUBG12-SESSION1-2024NOV20-peripheral/SUBG12-Session2-2024NOV20.puls	sub-077	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 43 1391 | RESP Freq Per: 20 2860 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG12_Session01_2024NOV20/SUBG12-SESSION1-2024NOV20-peripheral/SUBG12-Session2-2024NOV20.ext	sub-077	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 36 1630 | RESP Freq Per: 20 2860 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG12_Session01_2024NOV20/SUBG12-SESSION1-2024NOV20-peripheral/SUBG12-Session2-2024NOV20.pmu	sub-077	ses-01	NONE	NONE	AMBIGUOUS	NO	No sampling-rate metadata | No StartTime evidence | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG12_Session01_2024NOV20/SUBG12-SESSION1-2024NOV20-peripheral/SUBG12-Session2-2024NOV20.ecg	sub-077	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 60 991 | RESP Freq Per: 20 3000 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG12_Session01_2024NOV20/SUBG12-SESSION1-2024NOV20-peripheral/SUBG12-Session2-2024NOV20.resp	sub-077	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 43 1391 | RESP Freq Per: 20 2860 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG17_Session01_2025FEB06/peripheral/SUBG17_Session01_2025FEB06.resp	sub-082	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG17_Session01_2025FEB06/peripheral/SUBG17_Session01_2025FEB06.ecg	sub-082	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 71 837 | RESP Freq Per: 13 4400 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG17_Session01_2025FEB06/peripheral/SUBG17_Session01_2025FEB06.ext	sub-082	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG17_Session01_2025FEB06/peripheral/SUBG17_Session01_2025FEB06.pmu	sub-082	ses-01	NONE	NONE	AMBIGUOUS	NO	No sampling-rate metadata | No StartTime evidence | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG17_Session01_2025FEB06/peripheral/SUBG17_Session01_2025FEB06.ext2	sub-082	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG17_Session01_2025FEB06/peripheral/SUBG17_Session01_2025FEB06.puls	sub-082	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session02_2024AUG18/peripheral/SUBG08-Session2-2024AUG18.resp	sub-073	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 16 3700 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session02_2024AUG18/peripheral/SUBG08-Session2-2024AUG18.ext	sub-073	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 16 3700 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session02_2024AUG18/peripheral/SUBG08-Session2-2024AUG18.pmu	sub-073	ses-02	NONE	NONE	AMBIGUOUS	NO	No sampling-rate metadata | No StartTime evidence | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session02_2024AUG18/peripheral/SUBG08-Session2-2024AUG18.ecg	sub-073	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 65 917 | RESP Freq Per: 16 3560 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session02_2024AUG18/peripheral/SUBG08-Session2-2024AUG18.ext2	sub-073	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 16 3700 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG08_Session02_2024AUG18/peripheral/SUBG08-Session2-2024AUG18.puls	sub-073	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 16 3700 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_peripheral/SUBG03_Session02_2024APR24.puls	sub-068	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_peripheral/SUBG03_Session02_2024APR24.ecg	sub-068	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 64 937 | RESP Freq Per: 16 3540 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_peripheral/SUBG03_Session02_2024APR24.ext2	sub-068	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_peripheral/SUBG03_Session02_2024APR24.pmu	sub-068	ses-02	NONE	NONE	AMBIGUOUS	NO	No sampling-rate metadata | No StartTime evidence | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_peripheral/SUBG03_Session02_2024APR24.ext	sub-068	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG03_Session02_2024APR14/SUBG03_Session02_2024APR14_peripheral/SUBG03_Session02_2024APR24.resp	sub-068	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG13_SESSION02_2025MAY22/peripheral/SUBG13_SESSION02_2025MAY22.ecg	sub-078	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 51 1172 | RESP Freq Per: 17 3420 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG13_SESSION02_2025MAY22/peripheral/SUBG13_SESSION02_2025MAY22.ext2	sub-078	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 50 1178 | RESP Freq Per: 9 6100 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG13_SESSION02_2025MAY22/peripheral/SUBG13_SESSION02_2025MAY22.puls	sub-078	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 50 1183 | RESP Freq Per: 9 6100 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG13_SESSION02_2025MAY22/peripheral/SUBG13_SESSION02_2025MAY22.pmu	sub-078	ses-02	NONE	NONE	AMBIGUOUS	NO	No sampling-rate metadata | No StartTime evidence | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG13_SESSION02_2025MAY22/peripheral/SUBG13_SESSION02_2025MAY22.ext	sub-078	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 50 1183 | RESP Freq Per: 9 6100 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG13_SESSION02_2025MAY22/peripheral/SUBG13_SESSION02_2025MAY22.resp	sub-078	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 50 1183 | RESP Freq Per: 9 6100 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.pmu	sub-066	ses-01	NONE	NONE	AMBIGUOUS	NO	No sampling-rate metadata | No StartTime evidence | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.ext	sub-066	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.resp	sub-066	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.ext2	sub-066	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.ecg	sub-066	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.puls	sub-066	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG11_Session01_2024OCT06/SUBG11-Session1-2024OCT06-periphery/SUBG11-Session1-2024OCT6.resp	sub-076	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 51 1155 | RESP Freq Per: 0 0 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG11_Session01_2024OCT06/SUBG11-Session1-2024OCT06-periphery/SUBG11-Session1-2024OCT6.pmu	sub-076	ses-01	NONE	NONE	AMBIGUOUS	NO	No sampling-rate metadata | No StartTime evidence | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG11_Session01_2024OCT06/SUBG11-Session1-2024OCT06-periphery/SUBG11-Session1-2024OCT6.ext	sub-076	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 51 1156 | RESP Freq Per: 0 0 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG11_Session01_2024OCT06/SUBG11-Session1-2024OCT06-periphery/SUBG11-Session1-2024OCT6.ecg	sub-076	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 53 1125 | RESP Freq Per: 0 0 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG11_Session01_2024OCT06/SUBG11-Session1-2024OCT06-periphery/SUBG11-Session1-2024OCT6.puls	sub-076	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 51 1155 | RESP Freq Per: 0 0 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG11_Session01_2024OCT06/SUBG11-Session1-2024OCT06-periphery/SUBG11-Session1-2024OCT6.ext2	sub-076	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 51 1156 | RESP Freq Per: 0 0 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_Session01_2024DEC14/peripheral recording/SUBG16_Session01_2024DEC14.ecg	sub-081	ses-01	NONE	NONE	AMBIGUOUS	NO	No sampling-rate metadata | No StartTime evidence | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_Session01_2024DEC14/peripheral recording/SUBG16_Session01_2024DEC14.puls	sub-081	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 75 800 | RESP Freq Per: 22 2680 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_Session01_2024DEC14/peripheral recording/SUBG16_Session01_2024DEC14.ext2	sub-081	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 75 800 | RESP Freq Per: 22 2680 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_Session01_2024DEC14/peripheral recording/SUBG16_Session01_2024DEC14.resp	sub-081	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 75 797 | RESP Freq Per: 22 2680 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_Session01_2024DEC14/peripheral recording/SUBG16_Session01_2024DEC14.pmu	sub-081	ses-01	NONE	NONE	AMBIGUOUS	NO	No sampling-rate metadata | No StartTime evidence | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_Session01_2024DEC14/peripheral recording/SUBG16_Session01_2024DEC14.ext	sub-081	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 75 800 | RESP Freq Per: 22 2680 | EXT Freq Per: 64 937 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.pmu	sub-067	ses-01	NONE	NONE	AMBIGUOUS	NO	No sampling-rate metadata | No StartTime evidence | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.ext	sub-067	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.resp	sub-067	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.ext2	sub-067	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.puls	sub-067	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 0 0 | RESP Freq Per: 0 0 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.ecg	sub-067	ses-01	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 83 716 | RESP Freq Per: 17 3500 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.puls	sub-066	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 128 466 | RESP Freq Per: 13 4340 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.pmu	sub-066	ses-02	NONE	NONE	AMBIGUOUS	NO	No sampling-rate metadata | No StartTime evidence | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.ext	sub-066	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 140 427 | RESP Freq Per: 13 4340 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.ext2	sub-066	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 129 462 | RESP Freq Per: 13 4340 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
peripheral_pmu	/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.resp	sub-066	ses-02	NONE	LOW	AMBIGUOUS	NO	Freq Per present but INVALID as SamplingFrequency: ECG Freq Per: 0 0 | PULS Freq Per: 146 410 | RESP Freq Per: 13 4340 | EXT Freq Per: 0 0 | EXT2 Freq Per: 0 0 | LogStartMDHTime present as ticks only; no validated conversion | session-wide peripheral PMU lacks unique run mapping
