IQM	IQM_family	model	predictor	term	coefficient	SE	statistic	p_value	q_value	CI_low	CI_high	std_coefficient	n_observations	n_subjects	converged	status	exclusion_reason	fdr_family	exploratory	acquisition_variable
summary_csf_stdv	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-0.3025554135	8.923209264	-0.03390656933	0.9729516546	0.9729516546	-17.7917242	17.18661337	-0.0233515285	133	83	True	ok		model_A_Data_TON	False	
summary_gm_k	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-0.1070658498	0.1728364779	-0.61946327	0.5356112115	0.7306429527	-0.4458191216	0.2316874221	-0.3621114941	133	83	True	ok		model_A_Data_TON	False	
summary_gm_mad	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	7.488963631	2.98083531	2.512370813	0.01199230041	0.3129036321	1.646633779	13.33129348	1.620406637	133	83	True	ok		model_A_Data_TON	False	
summary_gm_mean	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	16.76557084	8.408642431	1.993849896	0.04616846083	0.3231792258	0.2849345158	33.24620716	1.411426894	133	83	True	ok		model_A_Data_TON	False	
summary_gm_median	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	16.89100748	7.766295849	2.174911671	0.02963673618	0.3129036321	1.669347323	32.11266764	1.482861644	133	83	True	ok		model_A_Data_TON	False	
summary_gm_p05	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	6.68533718	20.90704692	0.3197647763	0.7491466512	0.8225924013	-34.2917218	47.66239616	0.2329053664	133	83	True	ok		model_A_Data_TON	False	
summary_gm_p95	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	22.22962766	12.96718654	1.71429844	0.08647392943	0.4842540048	-3.185590937	47.64484625	1.044737918	133	83	True	ok		model_A_Data_TON	False	
summary_gm_stdv	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	6.923927783	7.964901172	0.8693049208	0.3846803721	0.6504113307	-8.686991655	22.53484722	0.5614983005	133	83	True	ok		model_A_Data_TON	False	
summary_wm_k	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.02038821733	0.08769479073	0.2324906322	0.8161569624	0.8789382672	-0.1514904141	0.1922668488	0.1564167957	133	83	True	ok		model_A_Data_TON	False	
summary_wm_mad	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-2.315337467	5.337194853	-0.4338116802	0.6644251991	0.7635802264	-12.77604716	8.145372224	-0.3106764545	133	83	True	ok		model_A_Data_TON	False	
summary_wm_mean	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	9.363646098	10.04559107	0.9321149974	0.3512770982	0.6345650806	-10.32535061	29.05264281	0.6781753532	133	83	True	ok		model_A_Data_TON	False	
summary_wm_median	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	3.086971051	8.693450648	0.3550915714	0.7225209908	0.8092235097	-13.95187912	20.12582122	0.2581574163	133	83	True	ok		model_A_Data_TON	False	
summary_wm_p05	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	30.45479081	20.44849212	1.489341641	0.1363974276	0.4995811746	-9.623517279	70.53309891	1.091890486	133	83	True	ok		model_A_Data_TON	False	
summary_wm_p95	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	5.820835307	4.728930468	1.230898899	0.2183606794	0.4995811746	-3.447698096	15.08936871	0.7304338969	133	83	True	ok		model_A_Data_TON	False	
summary_wm_stdv	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-8.788011711	6.523438689	-1.347144065	0.1779338387	0.4995811746	-21.5737166	3.997693175	-0.9842580226	133	83	True	ok		model_A_Data_TON	False	
tpm_overlap_csf	morphology / tissue	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.009788549197	0.008779598334	1.114919934	0.2648847335	0.5685320945	-0.007419147336	0.02699624573	0.6901126239	133	83	True	ok		model_A_Data_TON	False	
tpm_overlap_gm	morphology / tissue	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-0.002526153869	0.005527620993	-0.4570056218	0.6476670048	0.7635802264	-0.01336009193	0.008307784197	-0.3064099918	133	83	True	ok		model_A_Data_TON	False	
tpm_overlap_wm	morphology / tissue	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	-0.01702106884	0.00721602592	-2.358787098	0.01833477129	0.3129036321	-0.03116421975	-0.002877917922	-1.599728769	133	83	True	ok		model_A_Data_TON	False	
wm2max	intensity	A_cohort_demographic	Data_TON	"C(cohort, Treatment(""Control""))[T.Data_TON]"	0.03729055728	0.04274586229	0.8723781738	0.3830021035	0.6504113307	-0.04648979329	0.1210709079	0.5596798511	133	83	True	ok		model_A_Data_TON	False	
cjv	contrast	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	0.04713122972	0.01995240975	2.362182329	0.01816770448	0.08164768403	0.008025225207	0.08623723423	0.6571654973	133	83	True	ok		model_A_Glaucoma	False	
cnr	contrast	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.1530207619	0.06106632676	-2.505812451	0.01221704032	0.06841542578	-0.2727085631	-0.03333296084	-0.6984611479	133	83	True	ok		model_A_Glaucoma	False	
efc	entropy / information	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	0.02431123831	0.009953124626	2.442573486	0.01458296037	0.07424052553	0.004803472511	0.04381900411	0.6270498533	133	83	True	ok		model_A_Glaucoma	False	
fber	entropy / information	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-2307.647031	1511.769699	-1.526454084	0.1268968172	0.3089661636	-5270.661195	655.367132	-0.4460029864	133	83	True	ok		model_A_Glaucoma	False	
fwhm_avg	smoothness / sharpness	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.03708671081	0.05898801996	-0.6287159805	0.5295350141	0.8237211331	-0.1527011055	0.07852768384	-0.1973264356	133	83	True	ok		model_A_Glaucoma	False	
fwhm_x	smoothness / sharpness	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.03820117584	0.05670252598	-0.6737120645	0.5004943902	0.8007910243	-0.1493360846	0.07293373291	-0.211214447	133	83	True	ok		model_A_Glaucoma	False	
fwhm_y	smoothness / sharpness	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.0183652316	0.06529469246	-0.2812668367	0.7785057445	0.9084815876	-0.1463404772	0.109610014	-0.0859873216	133	83	True	ok		model_A_Glaucoma	False	
fwhm_z	smoothness / sharpness	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.05537290508	0.06342060557	-0.8731059028	0.3826053568	0.6492696964	-0.1796750079	0.06892919771	-0.2822662515	133	83	True	ok		model_A_Glaucoma	False	
icvs_csf	morphology / tissue	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.001311217461	0.001871539247	-0.7006091177	0.4835469868	0.7964303311	-0.004979366981	0.002356932059	-0.2057120531	133	83	True	ok		model_A_Glaucoma	False	
icvs_gm	morphology / tissue	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.003475289624	0.001762795835	-1.971464622	0.04867075578	0.1514201291	-0.006930305972	-2.027327556e-05	-0.5159664113	133	83	True	ok		model_A_Glaucoma	False	
icvs_wm	morphology / tissue	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	0.004799403683	0.001789232787	2.682380805	0.007310019644	0.06767133871	0.001292571861	0.008306235506	0.6963464296	133	83	True	ok		model_A_Glaucoma	False	
inu_med	homogeneity / bias field	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	0.04366468711	0.01687519829	2.587506609	0.009667334102	0.06767133871	0.01058990623	0.076739468	0.7215817116	133	83	True	ok		model_A_Glaucoma	False	
inu_range	homogeneity / bias field	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	0.03253576698	0.01412406276	2.30356998	0.02124679461	0.08164768403	0.004853112651	0.06021842131	0.6075652859	133	83	True	ok		model_A_Glaucoma	False	
qi_2	artifact	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	7.07849038e-06	0.0001702454183	0.04157815494	0.966834988	0.966834988	-0.000326596398	0.0003407533788	0.01219698479	133	83	True	ok		model_A_Glaucoma	False	
rpve_csf	morphology / tissue	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.07128436479	0.1707940863	-0.4173702164	0.6764076364	0.9038548185	-0.4060346228	0.2634658932	-0.114562685	133	83	True	ok		model_A_Glaucoma	False	
rpve_gm	morphology / tissue	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.08192844118	0.1715247209	-0.4776480074	0.6329007556	0.9038548185	-0.4181107167	0.2542538343	-0.1312743614	133	83	True	ok		model_A_Glaucoma	False	
rpve_wm	morphology / tissue	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.08027029234	0.1712059286	-0.4688522937	0.6391752181	0.9038548185	-0.4158277464	0.2552871617	-0.1292479462	133	83	True	ok		model_A_Glaucoma	False	
snr_csf	signal / SNR	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.004435758172	0.0404462249	-0.1096705115	0.9126706877	0.9643312927	-0.08370890228	0.07483738594	-0.02979124706	133	83	True	ok		model_A_Glaucoma	False	
snr_gm	signal / SNR	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.2864577558	0.1691453034	-1.693560212	0.0903488841	0.2299789777	-0.6179764585	0.04506094694	-0.4791586875	133	83	True	ok		model_A_Glaucoma	False	
snr_total	signal / SNR	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.2699884524	0.1834923183	-1.471388311	0.1411861326	0.3294343095	-0.6296267877	0.08964988293	-0.4464017805	133	83	True	ok		model_A_Glaucoma	False	
snr_wm	signal / SNR	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.5216689958	0.4230302633	-1.233171811	0.2175116701	0.487226141	-1.350793076	0.3074550846	-0.3813285281	133	83	True	ok		model_A_Glaucoma	False	
snrd_csf	signal / SNR	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-1.262675441	4.613004185	-0.2737208531	0.7842991511	0.9084815876	-10.3039975	7.778646623	-0.07686545616	133	83	True	ok		model_A_Glaucoma	False	
snrd_gm	signal / SNR	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-2.283049005	8.637868652	-0.2643069833	0.7915433797	0.9084815876	-19.21296047	14.64686246	-0.07224188791	133	83	True	ok		model_A_Glaucoma	False	
snrd_total	signal / SNR	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-2.355508383	8.248672633	-0.2855621125	0.7752135253	0.9084815876	-18.52260966	13.8115929	-0.07838052003	133	83	True	ok		model_A_Glaucoma	False	
snrd_wm	signal / SNR	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-3.516649946	11.54854701	-0.3045101642	0.7607392503	0.9084815876	-26.15138616	19.11808627	-0.08318390749	133	83	True	ok		model_A_Glaucoma	False	
summary_bg_k	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-453.6891743	448.225613	-1.012189311	0.3114475461	0.5813687526	-1332.195233	424.8168841	-0.2929256863	133	83	True	ok		model_A_Glaucoma	False	
summary_bg_mad	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	2.209783842	0.7054233922	3.132563885	0.001732867116	0.0194081117	0.8271793993	3.592388284	0.8456157327	133	83	True	ok		model_A_Glaucoma	False	
summary_bg_mean	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	5.08057758	1.35683756	3.74442581	0.0001808067918	0.01012518034	2.42122483	7.739930331	0.997325938	133	83	True	ok		model_A_Glaucoma	False	
summary_bg_median	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	1.490478782	0.4758015596	3.132563885	0.001732867116	0.0194081117	0.5579248613	2.423032702	0.8456157327	133	83	True	ok		model_A_Glaucoma	False	
summary_bg_p95	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	14.35068663	4.067444476	3.528182552	0.0004184234864	0.01171585762	6.37864195	22.32273132	0.9332156313	133	83	True	ok		model_A_Glaucoma	False	
summary_bg_stdv	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	17.00026159	6.501138064	2.614967013	0.00892360733	0.06767133871	4.258265122	29.74225805	0.716027063	133	83	True	ok		model_A_Glaucoma	False	
summary_csf_k	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	0.04042381367	0.04478001958	0.9027198748	0.3666745855	0.6416805246	-0.04734341193	0.1281910393	0.2694703153	133	83	True	ok		model_A_Glaucoma	False	
summary_csf_mad	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.2066256622	3.587212111	-0.05760062572	0.9540667512	0.966834988	-7.237432206	6.824180881	-0.01706109514	133	83	True	ok		model_A_Glaucoma	False	
summary_csf_mean	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	1.090587947	8.812880526	0.1237493171	0.9015137623	0.9643312927	-16.18234048	18.36351638	0.03462444158	133	83	True	ok		model_A_Glaucoma	False	
summary_csf_median	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.4456334128	10.32238984	-0.04317153487	0.9655647958	0.966834988	-20.67714573	19.7858789	-0.01208419217	133	83	True	ok		model_A_Glaucoma	False	
summary_csf_p05	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	1.717479454	6.941945056	0.2474060858	0.8045939648	0.9084815876	-11.88848284	15.32344175	0.06692603033	133	83	True	ok		model_A_Glaucoma	False	
summary_csf_p95	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	2.531483539	9.283509944	0.2726860373	0.7850945687	0.9084815876	-15.6638616	20.72682868	0.07960776701	133	83	True	ok		model_A_Glaucoma	False	
summary_csf_stdv	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	0.9050133657	3.787457537	0.2389501023	0.8111442746	0.9084815876	-6.518266999	8.32829373	0.06984983399	133	83	True	ok		model_A_Glaucoma	False	
summary_gm_k	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	0.1875279526	0.07396488988	2.535364453	0.01123303911	0.06841542578	0.04255943232	0.3324964729	0.6342454411	133	83	True	ok		model_A_Glaucoma	False	
summary_gm_mad	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	0.5267487679	1.268227139	0.4153426083	0.6778911139	0.9038548185	-1.958930749	3.012428285	0.1139740078	133	83	True	ok		model_A_Glaucoma	False	
summary_gm_mean	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	3.307018077	3.569970321	0.926343297	0.3542676018	0.6399672806	-3.689995177	10.30403133	0.2784047319	133	83	True	ok		model_A_Glaucoma	False	
summary_gm_median	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	3.360722164	3.297621473	1.019135213	0.3081387788	0.5813687526	-3.102497159	9.823941486	0.2950378181	133	83	True	ok		model_A_Glaucoma	False	
summary_gm_p05	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-10.73634507	8.875964455	-1.209597574	0.2264333495	0.4877025989	-28.13291573	6.660225588	-0.3740353427	133	83	True	ok		model_A_Glaucoma	False	
summary_gm_p95	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	12.63025242	5.50909207	2.292619593	0.02186991536	0.08164768403	1.832630375	23.42787446	0.5935908518	133	83	True	ok		model_A_Glaucoma	False	
summary_gm_stdv	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	7.760541848	3.383815838	2.29342914	0.02182331057	0.08164768403	1.128384675	14.39269902	0.6293438053	133	83	True	ok		model_A_Glaucoma	False	
summary_wm_k	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	0.07624387253	0.0372781849	2.045267835	0.04082845997	0.1344937505	0.003179972712	0.1493077723	0.584936978	133	83	True	ok		model_A_Glaucoma	False	
summary_wm_mad	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	3.910247656	2.26682641	1.724987692	0.08452969066	0.2254125084	-0.5326504661	8.353145779	0.524684585	133	83	True	ok		model_A_Glaucoma	False	
summary_wm_mean	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-1.95389334	4.264502471	-0.4581761538	0.6468258905	0.9038548185	-10.3121646	6.404377916	-0.1415134972	133	83	True	ok		model_A_Glaucoma	False	
summary_wm_median	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-4.16674692	3.691534776	-1.128730236	0.2590116501	0.5190980042	-11.40202213	3.068528289	-0.348456983	133	83	True	ok		model_A_Glaucoma	False	
summary_wm_p05	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-4.32600543	8.678894988	-0.498451178	0.6181660725	0.9038548185	-21.33632703	12.68431617	-0.1550995441	133	83	True	ok		model_A_Glaucoma	False	
summary_wm_p95	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	6.698316432	2.00622023	3.338774244	0.0008414892171	0.01570779872	2.766197036	10.63043583	0.8405455774	133	83	True	ok		model_A_Glaucoma	False	
summary_wm_stdv	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	3.122476968	2.769484728	1.127457731	0.2595490021	0.5190980042	-2.305613354	8.550567289	0.349717673	133	83	True	ok		model_A_Glaucoma	False	
tpm_overlap_csf	morphology / tissue	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.0007554054284	0.003728199995	-0.2026193416	0.8394325711	0.921729882	-0.008062543145	0.006551732288	-0.05325761885	133	83	True	ok		model_A_Glaucoma	False	
tpm_overlap_gm	morphology / tissue	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.004318990366	0.00234814467	-1.839320388	0.06586807602	0.1872935428	-0.008921269351	0.0002832886183	-0.5238722072	133	83	True	ok		model_A_Glaucoma	False	
tpm_overlap_wm	morphology / tissue	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.006506578974	0.003063457063	-2.123933465	0.0336757076	0.1178649766	-0.01251084449	-0.0005023134626	-0.6115222067	133	83	True	ok		model_A_Glaucoma	False	
wm2max	intensity	A_cohort_demographic	Glaucoma	"C(cohort, Treatment(""Control""))[T.Glaucoma]"	-0.03329341271	0.01816920673	-1.832408712	0.066890551	0.1872935428	-0.06890440353	0.002317578109	-0.4996882221	133	83	True	ok		model_A_Glaucoma	False	
cjv	contrast	B_acquisition_SAR	SAR	sar	3.960815431	1.185776883	3.340270408	0.0008369685274	0.005022702982	1.636735448	6.284895414	0.2510534909	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_B_SAR	False	SAR
cnr	contrast	B_acquisition_SAR	SAR	sar	-10.54911824	2.863167523	-3.684422289	0.0002292219446	0.001833775557	-16.16082346	-4.937413011	-0.2177806068	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_B_SAR	False	SAR
efc	entropy / information	B_acquisition_SAR	SAR	sar	3.337377512	0.4875796848	6.844783768	7.659147197e-12	4.28912243e-10	2.38173889	4.293016133	0.3887948735	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_B_SAR	False	SAR
fber	entropy / information	B_acquisition_SAR	SAR	sar	-503931.7298	93379.17387	-5.396617992	6.790875906e-08	1.267630169e-06	-686951.5475	-320911.9121	-0.4390170142	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_B_SAR	False	SAR
fwhm_avg	smoothness / sharpness	B_acquisition_SAR	SAR	sar	6.897450324	2.835398033	2.432621538	0.01498995979	0.04030364761	1.340172298	12.45472835	0.1736971334	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_B_SAR	False	SAR
fwhm_x	smoothness / sharpness	B_acquisition_SAR	SAR	sar	6.662045407	2.695777181	2.471289339	0.01346268442	0.03967949091	1.378419222	11.94567159	0.1712617339	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_B_SAR	False	SAR
fwhm_y	smoothness / sharpness	B_acquisition_SAR	SAR	sar	8.251394743	3.53682776	2.332993095	0.01964850771	0.04783984485	1.319339714	15.18344977	0.1824636412	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_B_SAR	False	SAR
fwhm_z	smoothness / sharpness	B_acquisition_SAR	SAR	sar	5.8469461	2.665038132	2.193944631	0.02823939034	0.06043811588	0.6235673437	11.07032486	0.1425939551	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_B_SAR	False	SAR
icvs_csf	morphology / tissue	B_acquisition_SAR	SAR	sar	-0.2347075462	0.09445559259	-2.484845416	0.01296077018	0.03967949091	-0.4198371059	-0.04957798664	-0.1675839304	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_B_SAR	False	SAR
icvs_gm	morphology / tissue	B_acquisition_SAR	SAR	sar	-0.1954745349	0.08045414732	-2.42963901	0.01511386785	0.04030364761	-0.353161766	-0.0377873037	-0.1329987943	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_B_SAR	False	SAR
icvs_wm	morphology / tissue	B_acquisition_SAR	SAR	sar	0.4440300831	0.09919294919	4.476427878	7.590229238e-06	8.501056747e-05	0.2496154752	0.6384446911	0.2904523133	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_B_SAR	False	SAR
inu_med	homogeneity / bias field	B_acquisition_SAR	SAR	sar	5.625030044	1.119445205	5.024837319	5.038594616e-07	7.054032463e-06	3.430957759	7.819102329	0.4247596487	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_B_SAR	False	SAR
