participant_id	session_id	fmri_number	destination	status	method	reason	n_events	scan_info	stim_order	already_existed
sub-026	ses-02	4	sub-026/ses-02/func/sub-026_ses-02_task-fmri_run-03_events.tsv	written	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-MATALB/2-Grating/Results/July-17-2024_ 4-51-37_PM__scan_info_for_subject_SUBC27-__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-MATALB/2-Grating/Results/fMRI_4.mat	False
sub-027	ses-01	1	sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/December-09-2023_11-36-46_AM__scan_info_for_subject_SUBC028__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-027	ses-01	2	sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/December-09-2023_11-41-00_AM__scan_info_for_subject_SUBC028__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-027	ses-01	3	sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/December-09-2023_11-46-31_AM__scan_info_for_subject_SUBC028__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-027	ses-01	4	sub-027/ses-01/func/sub-027_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/December-09-2023_11-50-45_AM__scan_info_for_subject_SUBC028__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_MATLAB/2-Grating/Results/fMRI_4.mat	True
sub-027	ses-02	1	sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28_Session02_2024JULY13_matlab/2-Grating/Results/July-13-2024_10-10-09_AM__scan_info_for_subject_SUBC28-Session2__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28_Session02_2024JULY13_matlab/2-Grating/Results/fMRI_1.mat	False
sub-027	ses-02	2	sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28_Session02_2024JULY13_matlab/2-Grating/Results/July-13-2024_10-14-44_AM__scan_info_for_subject_SUBC28_Session02__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28_Session02_2024JULY13_matlab/2-Grating/Results/fMRI_2.mat	False
sub-027	ses-02	3	sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28_Session02_2024JULY13_matlab/2-Grating/Results/July-13-2024_10-20-09_AM__scan_info_for_subject_SUC28_Session02__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28_Session02_2024JULY13_matlab/2-Grating/Results/fMRI_3.mat	False
sub-027	ses-02	4	sub-027/ses-02/func/sub-027_ses-02_task-fmri_run-03_events.tsv	written	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28_Session02_2024JULY13_matlab/2-Grating/Results/July-13-2024_10-24-23_AM__scan_info_for_subject_SUBC28_Session02__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28_Session02_2024JULY13_matlab/2-Grating/Results/fMRI_4.mat	False
sub-028	ses-01	1	sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/2-Grating/Results/December-16-2023_12-11-29_PM__scan_info_for_subject_SUBC028__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-028	ses-01	2	sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/2-Grating/Results/December-16-2023_12-15-58_PM__scan_info_for_subject_SUBC028__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-028	ses-01	3	sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/2-Grating/Results/December-16-2023_12-20-21_PM__scan_info_for_subject_SUBC028__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-028	ses-01	4	sub-028/ses-01/func/sub-028_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/2-Grating/Results/December-16-2023_12-24-43_PM__scan_info_for_subject_SUBC028__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_Session01_2023DEC16_MATLAB/2-Grating/Results/fMRI_4.mat	True
sub-028	ses-02	1	sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-06_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Matlab/2-Grating/Results/July-14-2024_11-59-37_AM__scan_info_for_subject_SUBC29_Session02__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Matlab/2-Grating/Results/fMRI_1.mat	False
sub-028	ses-02	2	sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-08_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Matlab/2-Grating/Results/July-14-2024_12-04-27_PM__scan_info_for_subject_SUBC29_Session02__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Matlab/2-Grating/Results/fMRI_2.mat	False
sub-028	ses-02	3	sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-02_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Matlab/2-Grating/Results/July-14-2024_12-09-52_PM__scan_info_for_subject_SUBC29_Session02__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Matlab/2-Grating/Results/fMRI_3.mat	False
sub-028	ses-02	4	sub-028/ses-02/func/sub-028_ses-02_task-fmri_run-04_events.tsv	written	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Matlab/2-Grating/Results/July-14-2024_12-14-15_PM__scan_info_for_subject_SUBC29_Session02__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Matlab/2-Grating/Results/fMRI_4.mat	False
sub-029	ses-01	1	sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_MATLAB/2-Grating/Results/January-19-2024_ 1-48-30_PM__scan_info_for_subject_SUBC30__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-029	ses-01	2	sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_MATLAB/2-Grating/Results/January-19-2024_ 1-52-57_PM__scan_info_for_subject_subc30__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-029	ses-01	3	sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_MATLAB/2-Grating/Results/January-19-2024_ 1-57-52_PM__scan_info_for_subject_subc30__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-029	ses-01	4	sub-029/ses-01/func/sub-029_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_MATLAB/2-Grating/Results/January-19-2024_ 2-02-04_PM__scan_info_for_subject_subc30__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_MATLAB/2-Grating/Results/fMRI_4.mat	True
sub-029	ses-02	1	sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-MATLAB/2-Grating/Results/July-20-2024_ 1-35-53_PM__scan_info_for_subject_C30-sess2__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-029	ses-02	2	sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-MATLAB/2-Grating/Results/July-20-2024_ 1-40-06_PM__scan_info_for_subject_C30-sess2__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-029	ses-02	3	sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-MATLAB/2-Grating/Results/July-20-2024_ 1-45-26_PM__scan_info_for_subject_C30-sess2__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-029	ses-02	4	sub-029/ses-02/func/sub-029_ses-02_task-fmri_run-03_events.tsv	written	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-MATLAB/2-Grating/Results/July-20-2024_ 1-49-43_PM__scan_info_for_subject_C30-sess2__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-MATLAB/2-Grating/Results/fMRI_4.mat	False
sub-030	ses-01	1	sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC031_Session01_2024FEB01_MATLAB/2-Grating/Results/February-01-2024_ 5-01-03_PM__scan_info_for_subject_SUBC31__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC031_Session01_2024FEB01_MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-030	ses-01	2	sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC031_Session01_2024FEB01_MATLAB/2-Grating/Results/February-01-2024_ 5-05-47_PM__scan_info_for_subject_SUBC31__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC031_Session01_2024FEB01_MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-030	ses-01	3	sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC031_Session01_2024FEB01_MATLAB/2-Grating/Results/February-01-2024_ 5-11-41_PM__scan_info_for_subject_SUBC31__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC031_Session01_2024FEB01_MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-030	ses-01	4	sub-030/ses-01/func/sub-030_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC031_Session01_2024FEB01_MATLAB/2-Grating/Results/February-01-2024_ 5-16-28_PM__scan_info_for_subject_SUBC31__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC031_Session01_2024FEB01_MATLAB/2-Grating/Results/fMRI_4.mat	True
sub-030	ses-02	1	sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/2-Grating/Results/July-30-2024_ 9-36-59_AM__scan_info_for_subject_SUB031__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/2-Grating/Results/fMRI_1.mat	False
sub-030	ses-02	2	sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/2-Grating/Results/July-30-2024_ 9-41-05_AM__scan_info_for_subject_SUB031__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/2-Grating/Results/fMRI_2.mat	False
sub-030	ses-02	3	sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/2-Grating/Results/July-30-2024_ 9-46-30_AM__scan_info_for_subject_SUB031__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/2-Grating/Results/fMRI_3.mat	False
sub-030	ses-02	4	sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-03_events.tsv	written	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/2-Grating/Results/July-30-2024_ 9-50-34_AM__scan_info_for_subject_SUB031__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/2-Grating/Results/fMRI_4.mat	False
sub-030	ses-02	1	sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-05_events.tsv	skipped_existing	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/SUBC031_Session2_2024JUL30_MATLAB/2-Grating/Results/July-30-2024_ 9-36-59_AM__scan_info_for_subject_SUB031__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/SUBC031_Session2_2024JUL30_MATLAB/2-Grating/Results/fMRI_1.mat	True
sub-030	ses-02	2	sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-07_events.tsv	skipped_existing	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/SUBC031_Session2_2024JUL30_MATLAB/2-Grating/Results/July-30-2024_ 9-41-05_AM__scan_info_for_subject_SUB031__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/SUBC031_Session2_2024JUL30_MATLAB/2-Grating/Results/fMRI_2.mat	True
sub-030	ses-02	3	sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-01_events.tsv	skipped_existing	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/SUBC031_Session2_2024JUL30_MATLAB/2-Grating/Results/July-30-2024_ 9-46-30_AM__scan_info_for_subject_SUB031__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/SUBC031_Session2_2024JUL30_MATLAB/2-Grating/Results/fMRI_3.mat	True
sub-030	ses-02	4	sub-030/ses-02/func/sub-030_ses-02_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/SUBC031_Session2_2024JUL30_MATLAB/2-Grating/Results/July-30-2024_ 9-50-34_AM__scan_info_for_subject_SUB031__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC031_Session2_2024JUL30/SUBC031_Session2_2024JUL30_MATLAB/2-Grating/Results/fMRI_4.mat	True
sub-031	ses-01	1	sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_MATLAB/2-Grating/Results/February-03-2024_11-17-17_AM__scan_info_for_subject_SUBC32__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-031	ses-01	2	sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_MATLAB/2-Grating/Results/February-03-2024_11-21-31_AM__scan_info_for_subject_SUBC32__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-031	ses-01	3	sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_MATLAB/2-Grating/Results/February-03-2024_11-27-19_AM__scan_info_for_subject_SUBC32__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-031	ses-01	4	sub-031/ses-01/func/sub-031_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_MATLAB/2-Grating/Results/February-03-2024_11-33-41_AM__scan_info_for_subject_SUBC32__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_MATLAB/2-Grating/Results/fMRI_4.mat	True
sub-031	ses-02	1	sub-031/ses-02/func/sub-031_ses-02_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC32_Session2_2024AUG03/2-Grating/Results/August-03-2024_10-10-42_AM__scan_info_for_subject_SUBC032_Session2__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC32_Session2_2024AUG03/2-Grating/Results/fMRI_1.mat	False
