subject	session	protocol	series_number	series_time	has_EXT	sampling_frequency	start_time	n_samples	trigger_count	first_trigger	last_trigger	trigger_interval_mean	trigger_interval_std	unique_values	usable_for_sync	usable_for_stimulus_onset	comments	filepath
sub-024	ses-01	Movie1_AP	25	113616.886000	yes	125.000000	16631760	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC25-Session01-2023NOV08/SUBC25-Session01-2023NOV08-dicom/MOVIE1_AP_PHYSIOLOG_0025/SUBC25_CONTROL_SESSION01_2023OCT19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.10.20.17.48.34.197537.52785223.IMA
sub-024	ses-02	Movie2_AP	42	110540.821000	yes	125.000000	15897309	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC25_Session02_2024APR23/SUBC25_SESSION02_2024APR23_DATA/MOVIE2_AP_PHYSIOLOG_0042/SUBC25_SESSION02_2024APR23.MR.DR_SHMUEL_FINAL_PROTOCOL.0042.0001.2024.04.23.12.14.18.127459.68221013.IMA
sub-024	ses-01	Movie2_AP	29	114027.921000	yes	125.000000	16732206	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC25-Session01-2023NOV08/SUBC25-Session01-2023NOV08-dicom/MOVIE2_AP_PHYSIOLOG_0029/SUBC25_CONTROL_SESSION01_2023OCT19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.10.20.17.48.34.197537.52835401.IMA
sub-024	ses-02	Movie3_AP	46	110949.312000	yes	125.000000	15996546	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC25_Session02_2024APR23/SUBC25_SESSION02_2024APR23_DATA/MOVIE3_AP_PHYSIOLOG_0046/SUBC25_SESSION02_2024APR23.MR.DR_SHMUEL_FINAL_PROTOCOL.0046.0001.2024.04.23.12.14.18.127459.68270167.IMA
sub-026	ses-01	Movie3_AP	37	100452.236000	yes	125.000000	14437877	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_NII/MOVIE3_AP_PHYSIOLOG_0037/SUBC027-SCAN01-01-12-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.12.02.12.40.59.235854.79155341.IMA
sub-024	ses-02	Movie1_AP	38	110124.710000	yes	125.000000	15794925	441	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC25_Session02_2024APR23/SUBC25_SESSION02_2024APR23_DATA/MOVIE1_AP_PHYSIOLOG_0038/SUBC25_SESSION02_2024APR23.MR.DR_SHMUEL_FINAL_PROTOCOL.0038.0001.2024.04.23.12.14.18.127459.68170835.IMA
sub-026	ses-02	Movie4_AP	41	170825.459000	yes	125.000000	24603312	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC27-Session2-2024JUL17/ION2-2024JUL17_24_07_17-16_01_39-DST-1_3_12_2_1107_5_2_43_166092/PRECISONPSYCHIATRY_FTD_20240717_160234_707000/MOVIE4_AP_PHYSIOLOG_0041/SUBC27-SESSION2-2024JUL17.MR.PRECISONPSYCHIATRY_FTD.0041.0001.2024.07.17.17.58.41.110266.112973993.IMA
sub-026	ses-02	Movie3_AP	37	170421.480000	yes	125.000000	24505626	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC27-Session2-2024JUL17/ION2-2024JUL17_24_07_17-16_01_39-DST-1_3_12_2_1107_5_2_43_166092/PRECISONPSYCHIATRY_FTD_20240717_160234_707000/MOVIE3_AP_PHYSIOLOG_0037/SUBC27-SESSION2-2024JUL17.MR.PRECISONPSYCHIATRY_FTD.0037.0001.2024.07.17.17.58.41.110266.112923815.IMA
sub-027	ses-02	Movie1_AP	29	102819.820000	yes	125.000000	15000824	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC28-Session2-2024JUL13/ION2-2024JUL13_24_07_13-09_58_21-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240713_100002_612000/MOVIE1_AP_PHYSIOLOG_0029/SUBC28-SESSION2-2024JUL13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.07.13.11.40.36.725722.108078155.IMA
sub-024	ses-02	Movie4_AP	50	111400.654000	yes	125.000000	16097129	445	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC25_Session02_2024APR23/SUBC25_SESSION02_2024APR23_DATA/MOVIE4_AP_PHYSIOLOG_0050/SUBC25_SESSION02_2024APR23.MR.DR_SHMUEL_FINAL_PROTOCOL.0050.0001.2024.04.23.12.14.18.127459.68319321.IMA
sub-025	ses-01	Movie1_AP	29	161205.063000	yes	125.000000	23250999	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC26-Session1-2023OCT20/SUBC26-Session1-2023OCT20-dicom/MOVIE1_AP_PHYSIOLOG_0029/SUBC26-SESSION01-2023OCT20.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.10.20.17.26.29.643777.54136985.IMA
sub-025	ses-02	Movie1_AP	25	124637.697000	yes	125.000000	18320172	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC26_Session2_2024APR19/SUBC26_SESSION02_2024APR19_DATA/MOVIE1_AP_PHYSIOLOG_0025/SUBC26-SESSION2-2024APR19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2024.05.03.11.55.02.783222.65500249.IMA
sub-025	ses-02	Movie3_AP	37	125517.721000	yes	125.000000	18527881	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC26_Session2_2024APR19/SUBC26_SESSION02_2024APR19_DATA/MOVIE3_AP_PHYSIOLOG_0037/SUBC26-SESSION2-2024APR19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.05.03.11.55.02.783222.65602657.IMA
sub-026	ses-01	Movie4_AP	41	100906.025000	yes	125.000000	14539275	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBC027-SCAN01-01-12-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.12.02.12.40.59.235854.79204495.IMA
sub-026	ses-01	Movie1_AP	25	095536.994000	yes	125.000000	14215585	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC027-SCAN01-01-12-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.12.02.12.40.59.235854.79051909.IMA
sub-025	ses-01	Movie4_AP	45	162602.164000	yes	125.000000	23585917	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC26-Session1-2023OCT20/SUBC26-Session1-2023OCT20-dicom/MOVIE4_AP_PHYSIOLOG_0045/SUBC26-SESSION01-2023OCT20.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0045.0001.2023.10.20.17.26.29.643777.54289571.IMA
sub-025	ses-01	Movie3_AP	41	162144.439000	yes	125.000000	23482809	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC26-Session1-2023OCT20/SUBC26-Session1-2023OCT20-dicom/MOVIE3_AP_PHYSIOLOG_0041/SUBC26-SESSION01-2023OCT20.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.10.20.17.26.29.643777.54240423.IMA
sub-025	ses-02	Movie2_AP	29	125027.195000	yes	125.000000	18411946	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC26_Session2_2024APR19/SUBC26_SESSION02_2024APR19_DATA/MOVIE2_AP_PHYSIOLOG_0029/SUBC26-SESSION2-2024APR19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.05.03.11.55.02.783222.65550433.IMA
sub-026	ses-01	Movie2_AP	29	095940.589000	yes	125.000000	14313344	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC027-SCAN01-01-12-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.12.02.12.40.59.235854.79102087.IMA
sub-025	ses-02	Movie4_AP	41	125908.950000	yes	125.000000	18620569	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC26_Session2_2024APR19/SUBC26_SESSION02_2024APR19_DATA/MOVIE4_AP_PHYSIOLOG_0041/SUBC26-SESSION2-2024APR19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.05.03.11.55.02.783222.65652841.IMA
sub-026	ses-02	Movie1_AP	29	165518.175000	yes	125.000000	24288232	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC27-Session2-2024JUL17/ION2-2024JUL17_24_07_17-16_01_39-DST-1_3_12_2_1107_5_2_43_166092/PRECISONPSYCHIATRY_FTD_20240717_160234_707000/MOVIE1_AP_PHYSIOLOG_0029/SUBC27-SESSION2-2024JUL17.MR.PRECISONPSYCHIATRY_FTD.0029.0001.2024.07.17.17.58.41.110266.112824483.IMA
sub-026	ses-02	Movie2_AP	33	165916.508000	yes	125.000000	24383432	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC27-Session2-2024JUL17/ION2-2024JUL17_24_07_17-16_01_39-DST-1_3_12_2_1107_5_2_43_166092/PRECISONPSYCHIATRY_FTD_20240717_160234_707000/MOVIE2_AP_PHYSIOLOG_0033/SUBC27-SESSION2-2024JUL17.MR.PRECISONPSYCHIATRY_FTD.0033.0001.2024.07.17.17.58.41.110266.112874661.IMA
sub-025	ses-01	Movie2_AP	33	161615.979000	yes	125.000000	23351542	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC26-Session1-2023OCT20/SUBC26-Session1-2023OCT20-dicom/MOVIE2_AP_PHYSIOLOG_0033/SUBC26-SESSION01-2023OCT20.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2023.10.20.17.26.29.643777.54187163.IMA
sub-027	ses-02	Movie4_AP	41	104131.218000	yes	125.000000	15317502	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC28-Session2-2024JUL13/ION2-2024JUL13_24_07_13-09_58_21-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240713_100002_612000/MOVIE4_AP_PHYSIOLOG_0041/SUBC28-SESSION2-2024JUL13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.07.13.11.40.36.725722.108226641.IMA
sub-029	ses-01	Movie3_AP	37	141732.002000	yes	125.000000	20501804	451	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/MOVIE3_AP_PHYSIOLOG_0037/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.02.03.13.25.57.158485.14340195.IMA
sub-028	ses-02	Movie2_AP	35	122210.754000	yes	125.000000	17733138	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_dicom/MOVIE2_AP_PHYSIOLOG_0035/SUBC29_SESSION02_2024JULY14.MR.DR_SHMUEL_FINAL_PROTOCOL.0035.0001.2024.07.14.13.44.24.758411.108822609.IMA
sub-027	ses-02	Movie3_AP	37	103726.639000	yes	125.000000	15219475	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC28-Session2-2024JUL13/ION2-2024JUL13_24_07_13-09_58_21-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240713_100002_612000/MOVIE3_AP_PHYSIOLOG_0037/SUBC28-SESSION2-2024JUL13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.07.13.11.40.36.725722.108177487.IMA
sub-027	ses-02	Movie2_AP	33	103316.854000	yes	125.000000	15119863	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC28-Session2-2024JUL13/ION2-2024JUL13_24_07_13-09_58_21-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240713_100002_612000/MOVIE2_AP_PHYSIOLOG_0033/SUBC28-SESSION2-2024JUL13.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2024.07.13.11.40.36.725722.108127309.IMA
sub-029	ses-01	Movie4_AP	41	142242.187000	yes	125.000000	20625977	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.02.03.13.25.57.158485.14390373.IMA
sub-029	ses-01	Movie2_AP	29	141143.117000	yes	125.000000	20361996	456	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.02.03.13.25.57.158485.14286941.IMA
sub-028	ses-02	Movie1_AP	31	121753.595000	yes	125.000000	17630418	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_dicom/MOVIE1_AP_PHYSIOLOG_0031/SUBC29_SESSION02_2024JULY14.MR.DR_SHMUEL_FINAL_PROTOCOL.0031.0001.2024.07.14.13.44.24.758411.108771413.IMA
sub-031	ses-01	Movie3_AP	37	114651.803000	yes	125.000000	16885825	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/MOVIE3_AP_PHYSIOLOG_0037/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.02.03.13.58.16.47383.19849301.IMA
sub-031	ses-01	Movie1_AP	25	113718.577000	yes	125.000000	16656365	456	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2024.02.03.13.58.16.47383.19746887.IMA
sub-028	ses-02	Movie3_AP	39	122630.868000	yes	125.000000	17837305	457	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_dicom/MOVIE3_AP_PHYSIOLOG_0039/SUBC29_SESSION02_2024JULY14.MR.DR_SHMUEL_FINAL_PROTOCOL.0039.0001.2024.07.14.13.44.24.758411.108871766.IMA
sub-031	ses-01	Movie2_AP	29	114123.970000	yes	125.000000	16754563	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.02.03.13.58.16.47383.19797065.IMA
sub-031	ses-01	Movie4_AP	41	115139.740000	yes	125.000000	17000786	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC32_Session01_2024FEB03/SUBC32_SESSION01_2024FEB03_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBC32_SESSION01_2024FEB3.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.02.03.13.58.16.47383.19901521.IMA
sub-029	ses-01	Movie1_AP	25	140743.484000	yes	125.000000	20266329	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC30_Session01_2024JAN19/SUBC30_SESSION01_2024JAN19_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC30_SESSION01_2024JAN19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2024.02.03.13.25.57.158485.14236763.IMA
sub-029	ses-02	Movie1_AP	29	135355.519000	yes	125.000000	19935314	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC30-SESSION2-2024JUL20/ION2_2024JUL20_24_07_20-13_00_15-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240720_130131_057000/MOVIE1_AP_PHYSIOLOG_0029/SUBC30_SESSION2_2024JUL20.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.07.21.11.50.39.581721.115303499.IMA
sub-029	ses-02	Movie2_AP	33	135809.659000	yes	125.000000	20036965	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC30-SESSION2-2024JUL20/ION2_2024JUL20_24_07_20-13_00_15-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240720_130131_057000/MOVIE2_AP_PHYSIOLOG_0033/SUBC30_SESSION2_2024JUL20.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2024.07.21.11.50.39.581721.115353677.IMA
sub-029	ses-02	Movie3_AP	37	140207.290000	yes	125.000000	20131921	461	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC30-SESSION2-2024JUL20/ION2_2024JUL20_24_07_20-13_00_15-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240720_130131_057000/MOVIE3_AP_PHYSIOLOG_0037/SUBC30_SESSION2_2024JUL20.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.07.21.11.50.39.581721.115402831.IMA
sub-031	ses-02	Movie1_AP	29	102721.462000	yes	125.000000	14977352	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC32_Session2_2024AUG03/ION2_2024AUG04_24_08_03-09_44_20-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240803_094515_089000/MOVIE1_AP_PHYSIOLOG_0029/SUBC032_SESSION2_2024AUG04.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.08.09.14.11.00.395610.132114507.IMA
sub-030	ses-01	Movie3_AP	37	173040.702000	yes	125.000000	25137365	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC31_Session01_2024FEB01/SUBC31_SESSION01_2024FEB01_NII/MOVIE3_AP_PHYSIOLOG_0037/SUBC31_SESSION01_2024FEB01.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.02.03.13.40.15.384573.18179181.IMA
sub-029	ses-02	Movie4_AP	41	140619.523000	yes	125.000000	20232624	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC30-SESSION2-2024JUL20/ION2_2024JUL20_24_07_20-13_00_15-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240720_130131_057000/MOVIE4_AP_PHYSIOLOG_0041/SUBC30_SESSION2_2024JUL20.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.07.21.11.50.39.581721.115451985.IMA
sub-031	ses-02	Movie2_AP	33	103129.521000	yes	125.000000	15076656	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC32_Session2_2024AUG03/ION2_2024AUG04_24_08_03-09_44_20-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240803_094515_089000/MOVIE2_AP_PHYSIOLOG_0033/SUBC032_SESSION2_2024AUG04.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2024.08.09.14.11.00.395610.132164685.IMA
sub-030	ses-01	Movie1_AP	25	172120.748000	yes	125.000000	24913395	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC31_Session01_2024FEB01/SUBC31_SESSION01_2024FEB01_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC31_SESSION01_2024FEB01.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2024.02.03.13.40.15.384573.18075749.IMA
sub-028	ses-02	Movie4_AP	43	123044.276000	yes	125.000000	17938647	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_dicom/MOVIE4_AP_PHYSIOLOG_0043/SUBC29_SESSION02_2024JULY14.MR.DR_SHMUEL_FINAL_PROTOCOL.0043.0001.2024.07.14.13.44.24.758411.108920917.IMA
sub-030	ses-01	Movie4_AP	41	173501.495000	yes	125.000000	25241612	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC31_Session01_2024FEB01/SUBC31_SESSION01_2024FEB01_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBC31_SESSION01_2024FEB01.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.02.03.13.40.15.384573.18229359.IMA
sub-031	ses-02	Movie4_AP	41	103925.473000	yes	125.000000	15267344	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC32_Session2_2024AUG03/ION2_2024AUG04_24_08_03-09_44_20-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240803_094515_089000/MOVIE4_AP_PHYSIOLOG_0041/SUBC032_SESSION2_2024AUG04.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.08.09.14.11.00.395610.132262993.IMA
sub-032	ses-01	Movie3_AP	37	150734.092000	yes	125.000000	21702780	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC33_Session01_2024FEB09/SUBC033_SESSION01_2024FEB09_NII/MOVIE3_AP_PHYSIOLOG_0037/SUBC033_SESSION01_2024FEB09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.02.09.16.06.33.923936.23993447.IMA
sub-030	ses-01	Movie2_AP	29	172522.806000	yes	125.000000	25010113	457	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC31_Session01_2024FEB01/SUBC31_SESSION01_2024FEB01_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC31_SESSION01_2024FEB01.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.02.03.13.40.15.384573.18125927.IMA
sub-031	ses-02	Movie3_AP	37	103530.489000	yes	125.000000	15173239	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC32_Session2_2024AUG03/ION2_2024AUG04_24_08_03-09_44_20-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240803_094515_089000/MOVIE3_AP_PHYSIOLOG_0037/SUBC032_SESSION2_2024AUG04.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.08.09.14.11.00.395610.132212815.IMA
sub-032	ses-01	Movie4_AP	41	151147.128000	yes	125.000000	21803638	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC33_Session01_2024FEB09/SUBC033_SESSION01_2024FEB09_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBC033_SESSION01_2024FEB09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.02.09.16.06.33.923936.24043619.IMA
sub-032	ses-01	Movie1_AP	25	145853.266000	yes	125.000000	21494141	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC33_Session01_2024FEB09/SUBC033_SESSION01_2024FEB09_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC033_SESSION01_2024FEB09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2024.02.09.16.06.33.923936.23890009.IMA
sub-033	ses-01	Movie1_AP	26	135600.652000	yes	125.000000	19985171	456	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_NII/MOVIE1_AP_PHYSIOLOG_0026/SUBC34_SESSION01_2024FEB12.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0026.0001.2024.02.20.19.40.36.494317.25501771.IMA
sub-034	ses-01	Movie1_AP	29	182225.108000	yes	125.000000	26379062	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC35_SESSION01_2024FEB20/SUBC35_SESSION01_2024FEB20_DATA/MOVIE1_AP_PHYSIOLOG_0029/SUBC35_SESSION01_2024FEB20.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.02.20.19.53.11.215484.27829323.IMA
